time in ms,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
1144240,35.53562,35.63919,35.5567,35.54792,35.62428,35.09944,35.38824
1145780,35.54626,35.63328,35.56467,35.54245,35.62801,35.09734,35.39533
1147310,35.54722,35.63298,35.56696,35.53938,35.63157,35.09325,35.40616
1148840,35.5386,35.64152,35.55159,35.54769,35.62447,35.10514,35.3979
1150370,35.54888,35.63505,35.55781,35.54159,35.62761,35.10312,35.40374
1151910,35.54926,35.63373,35.55878,35.53721,35.63074,35.09902,35.41384
1153440,35.53996,35.64217,35.54323,35.54533,35.62357,35.11151,35.4049
1154970,35.55044,35.63594,35.54772,35.53952,35.62704,35.11008,35.4108
1157200,35.54502,35.64163,35.53269,35.54222,35.62292,35.11831,35.40888
1158740,35.55513,35.63385,35.53861,35.53221,35.62942,35.11052,35.42137
1160370,35.55176,35.63578,35.53163,35.53538,35.62502,35.11873,35.41724
1162000,35.54658,35.64146,35.52031,35.53966,35.62171,35.12711,35.4149
1163630,35.54363,35.64381,35.51085,35.53976,35.62079,35.12943,35.41727
1165270,35.54694,35.64106,35.50691,35.53553,35.62372,35.12664,35.42526
1166900,35.55399,35.63635,35.50483,35.53098,35.6269,35.12492,35.43173
1168530,35.55759,35.63426,35.49856,35.52959,35.62647,35.12784,35.43258
1170160,35.55558,35.63735,35.48863,35.53338,35.62241,35.13633,35.42871
1171800,35.54932,35.64253,35.47717,35.53725,35.61791,35.14444,35.42585
1173530,35.55904,35.63447,35.48724,35.5284,35.62432,35.13743,35.43965
1175260,35.54872,35.6413,35.47803,35.53399,35.61922,35.14524,35.43754
1177490,35.55572,35.63651,35.47978,35.52868,35.62172,35.14387,35.44549
1179520,35.56014,35.63456,35.48201,35.52786,35.62153,35.14762,35.44822
1181060,35.55006,35.64238,35.47084,35.53345,35.61668,35.15487,35.44539
1182590,35.55094,35.64213,35.46921,35.53505,35.61243,35.16216,35.44019
1184020,35.54744,35.64422,35.46581,35.53602,35.61113,35.16375,35.44243
1185460,35.5505,35.64191,35.46787,35.53256,35.61385,35.16009,35.45083
1186990,35.55254,35.64319,35.4652,35.5356,35.61052,35.1677,35.44602
1188520,35.56154,35.63493,35.47518,35.5265,35.61609,35.15784,35.45838
1189950,35.5585,35.63719,35.46876,35.52946,35.61113,35.16425,35.45283
1191490,35.55692,35.63628,35.46976,35.5262,35.61329,35.15983,35.46128
1193020,35.54803,35.64448,35.45595,35.53441,35.60552,35.17153,35.45161
1194550,35.5579,35.63755,35.4636,35.52872,35.6085,35.16852,35.45697
1196690,35.55752,35.63685,35.46329,35.525,35.61089,35.16425,35.46661
1198220,35.54848,35.64588,35.44705,35.5335,35.60316,35.17582,35.45679
1199750,35.55824,35.63884,35.45262,35.5276,35.60594,35.17236,35.46203
1201280,35.55801,35.638,35.44788,35.52438,35.6085,35.16746,35.47091
1202910,35.56187,35.63616,35.44142,35.52313,35.60802,35.16873,35.47151
1204450,35.55209,35.64327,35.42596,35.52878,35.60341,35.17471,35.46883
1206080,35.55894,35.63814,35.42655,35.52418,35.60649,35.17118,35.47579
1207610,35.54954,35.64572,35.40916,35.53179,35.59844,35.18221,35.46555
1209250,35.55206,35.64267,35.41113,35.52809,35.60151,35.1788,35.47394
1210880,35.55992,35.63893,35.41079,35.52431,35.60556,35.17609,35.48144
1212510,35.56391,35.63696,35.40979,35.52289,35.60512,35.17725,35.48212
1214140,35.56075,35.63927,35.40567,35.5258,35.60024,35.18361,35.47705
1216480,35.55928,35.63736,35.41307,35.52077,35.60156,35.1788,35.48561
1218110,35.56185,35.63419,35.41993,35.5184,35.60059,35.17998,35.48594
1219740,35.55865,35.63656,35.41899,35.521,35.59624,35.18642,35.48059
1221370,35.55147,35.64087,35.41787,35.52443,35.59205,35.19223,35.47695
1223000,35.54785,35.64264,35.42124,35.52383,35.59121,35.19288,35.47931
1224640,35.55073,35.63955,35.43308,35.51901,35.59426,35.18834,35.48714
1226270,35.55695,35.63496,35.44851,35.51352,35.59721,35.18456,35.49368
1228300,35.56048,35.63359,35.4598,35.51067,35.59681,35.18554,35.49475
1229830,35.55026,35.64055,35.45838,35.51377,35.59212,35.19001,35.49153
1231270,35.55655,35.63527,35.47391,35.50781,35.59517,35.18507,35.49821
1232700,35.56021,35.633,35.48389,35.50497,35.59487,35.1852,35.49825
1234130,35.55667,35.63545,35.48638,35.50661,35.59012,35.1897,35.49246
1236270,35.55525,35.63284,35.49993,35.50044,35.59241,35.18186,35.50173
1237700,35.55862,35.63102,35.50858,35.49755,35.59229,35.18003,35.50164
1239230,35.54883,35.63785,35.50774,35.50026,35.58825,35.18082,35.49904
1240760,35.5489,35.63847,35.51325,35.50116,35.58394,35.18316,35.49261
1242290,35.55829,35.63025,35.53397,35.49203,35.5911,35.17052,35.50593
1243830,35.54697,35.63624,35.53115,35.49507,35.58542,35.17035,35.50175
1245360,35.54584,35.63557,35.5346,35.49599,35.58071,35.17211,35.49474
1246890,35.5548,35.62761,35.55275,35.48759,35.58766,35.15933,35.508
1248420,35.54417,35.63412,35.54862,35.49154,35.58265,35.15947,35.50421
1249960,35.54318,35.63402,35.55054,35.49332,35.57783,35.16135,35.49705
1251490,35.55218,35.62562,35.56575,35.48357,35.5842,35.14753,35.50894
1253120,35.54886,35.62806,35.56412,35.48562,35.57976,35.14902,35.5034
1255350,35.54175,35.63202,35.56168,35.48841,35.57489,35.1492,35.49915
1256890,35.55058,35.62338,35.57589,35.47963,35.58155,35.13664,35.51113
1258520,35.54747,35.62606,35.57301,35.48243,35.57718,35.13962,35.50505
1260150,35.54059,35.6307,35.56746,35.4857,35.5727,35.14252,35.5004
1261680,35.55031,35.62217,35.58018,35.47632,35.57925,35.13115,35.51236
1263320,35.54676,35.62471,35.57491,35.47903,35.57474,35.13532,35.50539
1264950,35.53913,35.62909,35.56795,35.48297,35.5705,35.1396,35.50084
1266580,35.53604,35.63093,35.56483,35.48293,35.57014,35.13901,35.50223
1268210,35.53908,35.62769,35.56845,35.47822,35.57357,35.13365,35.50869
1269850,35.54496,35.62192,35.57466,35.47314,35.5766,35.12965,35.51354
1271580,35.53367,35.62896,35.56005,35.48021,35.56823,35.13989,35.50147
1273210,35.53534,35.62403,35.56391,35.47513,35.57093,35.13482,35.50741
1275440,35.5406,35.61787,35.56786,35.4699,35.57391,35.13132,35.51125
1277480,35.54161,35.61465,35.56754,35.46814,35.57262,35.13334,35.50871
1278910,35.53643,35.61684,35.56086,35.472,35.56792,35.14009,35.5014
1280340,35.52886,35.6208,35.55275,35.47607,35.56404,35.14563,35.49604
1281770,35.52465,35.62155,35.55023,35.47626,35.56364,35.14613,35.49676
1283310,35.53316,35.61416,35.55775,35.47087,35.5665,35.14367,35.49855
1284740,35.52508,35.6183,35.54988,35.47497,35.56238,35.14904,35.49233
1286270,35.53325,35.60835,35.56217,35.46579,35.56855,35.14118,35.50276
1287800,35.5215,35.61326,35.55405,35.47026,35.56479,35.14656,35.49977
1289340,35.51842,35.61389,35.55014,35.47385,35.55999,35.15517,35.4906
1290870,35.52547,35.60393,35.56358,35.46526,35.56659,35.1476,35.50137
1292400,35.50932,35.60938,35.55485,35.47003,35.56304,35.15299,35.4978
1294630,35.50112,35.60246,35.55984,35.46484,35.56529,35.15078,35.50014
1296270,35.49589,35.59952,35.55922,35.46414,35.56396,35.15357,35.4975
1297800,35.48103,35.60453,35.54743,35.46873,35.55983,35.1589,35.49421
1299330,35.47525,35.60498,35.53819,35.47194,35.55476,35.16758,35.48502
1300860,35.4823,35.59527,35.54371,35.46317,35.56102,35.1598,35.49527
1302400,35.4704,35.60053,35.52683,35.46788,35.55734,35.1648,35.49196
1304030,35.46802,35.59421,35.52442,35.4631,35.55954,35.1628,35.49567
1305660,35.4581,35.59094,35.51689,35.46247,35.55812,35.16608,35.49361
1307190,35.44069,35.59634,35.49829,35.46699,35.55422,35.17117,35.49059
1308830,35.44096,35.59014,35.49471,35.46297,35.55659,35.16892,35.49458
1310460,35.43988,35.58774,35.48527,35.46299,35.55562,35.17177,35.49233
1311990,35.42744,35.59332,35.46748,35.46734,35.55214,35.17649,35.48946
1314220,35.43014,35.58681,35.46664,35.46293,35.55419,35.17558,35.49353
1315860,35.43128,35.5843,35.46421,35.46285,35.55321,35.17899,35.49144
1317490,35.42649,35.58658,35.45665,35.46642,35.54817,35.18625,35.48439
1319120,35.41819,35.58928,35.4497,35.46998,35.54347,35.19209,35.48024
1320750,35.41555,35.58953,35.44858,35.47008,35.54323,35.19308,35.48254
1322380,35.41999,35.58497,35.45531,35.46551,35.54634,35.18969,35.4888
1324020,35.42595,35.57838,35.46468,35.46081,35.54859,35.18756,35.49316
1326050,35.42887,35.57522,35.46875,35.4599,35.54674,35.19073,35.49088
1327580,35.42001,35.57976,35.46448,35.46379,35.54303,35.1947,35.48932
1329010,35.42646,35.5735,35.47401,35.45906,35.54515,35.19223,35.49369
1330550,35.41553,35.58073,35.46505,35.46718,35.53734,35.20341,35.48363
1332080,35.42433,35.57271,35.47635,35.46236,35.53903,35.20233,35.48556
1334210,35.42536,35.56744,35.48559,35.45728,35.54197,35.19698,35.49412
1335740,35.41384,35.57428,35.47635,35.46546,35.53384,35.20734,35.48377
1337180,35.41792,35.56924,35.48471,35.46087,35.53705,35.20232,35.49024
1338710,35.41615,35.57031,35.48209,35.46426,35.53158,35.2096,35.48205
1340240,35.42634,35.56046,35.4972,35.45505,35.53716,35.20072,35.49183
1341770,35.41666,35.56534,35.49186,35.45889,35.53321,35.20398,35.49044
1343310,35.41478,35.56677,35.48924,35.46247,35.52786,35.21152,35.48165
1344840,35.42609,35.55714,35.50363,35.4538,35.53428,35.20252,35.49243
1346370,35.41843,35.56293,35.49796,35.45843,35.53082,35.20537,35.49091
1348000,35.42524,35.55691,35.50652,35.45393,35.5328,35.202,35.49578
1349630,35.42817,35.55464,35.50858,35.45402,35.53169,35.20396,35.49417
1351170,35.41967,35.55994,35.50111,35.45805,35.52765,35.20717,35.49234
1353400,35.42652,35.5537,35.50909,35.45365,35.52928,35.20391,35.49703
1354930,35.41662,35.56197,35.49686,35.46234,35.52112,35.2144,35.487
1356460,35.42683,35.55519,35.50464,35.45796,35.52345,35.21241,35.48959
1358000,35.42869,35.55196,35.50963,35.45385,35.52717,35.20634,35.49898
1359630,35.432,35.55049,35.51125,35.45422,35.52664,35.2091,35.49791
1361260,35.42847,35.55353,35.50608,35.4587,35.52238,35.21574,35.49174
1362890,35.42187,35.55739,35.49893,35.46267,35.51809,35.22016,35.48724
1364530,35.41949,35.55793,35.49788,35.46304,35.51783,35.21975,35.48935
1366160,35.42273,35.55316,35.50394,35.45808,35.52078,35.21454,35.49562
1367890,35.42116,35.55366,35.50009,35.46088,35.5154,35.22133,35.48682
1369520,35.41668,35.55314,35.49937,35.45964,35.51434,35.22032,35.48691
1371150,35.4199,35.54839,35.50503,35.45516,35.51722,35.21483,35.49372
1373390,35.42734,35.54253,35.5127,35.45053,35.52046,35.21154,35.49852
1375420,35.4296,35.54012,35.51497,35.44953,35.51905,35.21264,35.49626
1376850,35.42564,35.5423,35.50944,35.45272,35.51386,35.21778,35.48928
1378280,35.41876,35.5461,35.50343,35.45618,35.50936,35.22186,35.4844
1379720,35.41582,35.54685,35.50264,35.45612,35.50882,35.22077,35.4857
1381250,35.42501,35.53946,35.51149,35.45048,35.51132,35.21743,35.4884
1382780,35.42548,35.53696,35.51611,35.44598,35.51438,35.21108,35.49644
1384310,35.41538,35.5444,35.50564,35.45372,35.50623,35.22079,35.48512
1385850,35.42458,35.5372,35.51583,35.44824,35.5091,35.21741,35.4882
1387280,35.41847,35.54178,35.51065,35.45293,35.50541,35.22225,35.48422
1388810,35.42876,35.53297,35.5237,35.4441,35.51183,35.21228,35.49534
1390340,35.41962,35.5389,35.51634,35.4484,35.50736,35.2153,35.49201
1392480,35.41855,35.53947,35.51429,35.45114,35.50211,35.22109,35.48388
1394010,35.42934,35.53041,35.52811,35.4418,35.50838,35.21096,35.49517
1395540,35.41974,35.53669,35.52285,35.44614,35.50413,35.21454,35.49228
1397170,35.42742,35.53257,35.53359,35.44243,35.50806,35.21143,35.49809
1398710,35.41842,35.54122,35.52527,35.4511,35.50086,35.22185,35.48775
1400240,35.42823,35.53453,35.53677,35.44537,35.50358,35.21802,35.49017
1401770,35.42747,35.53151,35.54326,35.44016,35.50551,35.2105,35.49691
1403400,35.42901,35.52887,35.54793,35.43814,35.50414,35.21027,35.49428
1404930,35.41851,35.53468,35.54262,35.44196,35.49932,35.21322,35.49002
1406570,35.42416,35.52887,35.5524,35.43611,35.50181,35.20791,35.49373
1408100,35.41269,35.53579,35.54349,35.44274,35.49316,35.21652,35.48028
1409630,35.4205,35.52774,35.55436,35.43579,35.49572,35.212,35.48222
1411870,35.41295,35.53205,35.55259,35.43828,35.49123,35.21526,35.47681
1413500,35.40977,35.53293,35.55432,35.43772,35.49035,35.21332,35.4779
1415130,35.41279,35.52863,35.56265,35.43246,35.49364,35.20738,35.48445
1416760,35.4196,35.52335,35.57312,35.42695,35.49667,35.2021,35.48774
1418400,35.42077,35.52034,35.57647,35.42463,35.49495,35.20129,35.48481
1420030,35.41568,35.52256,35.57349,35.42676,35.49019,35.2056,35.47686
1421660,35.40878,35.52712,35.56927,35.43101,35.48607,35.20921,35.47232
1423290,35.40606,35.52851,35.57064,35.43082,35.48592,35.20745,35.47395
1425330,35.40895,35.5239,35.57908,35.42532,35.48881,35.20032,35.47978
1426760,35.41548,35.51851,35.58795,35.42034,35.49162,35.19504,35.48373
1428190,35.41769,35.51667,35.5911,35.41925,35.49057,35.19555,35.48085
1429720,35.40773,35.52231,35.58491,35.42307,35.48713,35.19686,35.47846
1431960,35.41425,35.51713,35.59438,35.41773,35.48978,35.19138,35.48171
1433390,35.41561,35.51536,35.5961,35.41701,35.48855,35.19196,35.4788
1434820,35.41131,35.51915,35.59192,35.42093,35.48399,35.19675,35.47221
1436360,35.4127,35.51575,35.5988,35.4154,35.48782,35.18851,35.48038
1437890,35.40135,35.52414,35.58798,35.42324,35.4798,35.19716,35.46912
1439420,35.41037,35.51724,35.59618,35.41766,35.48187,35.19377,35.47048
1440950,35.41146,35.51368,35.60224,35.41178,35.48518,35.18536,35.47835
1442480,35.40038,35.52205,35.59131,35.41904,35.47703,35.19414,35.46672
1444020,35.40958,35.51559,35.60011,35.4136,35.47924,35.19078,35.46835
1445550,35.41123,35.51307,35.60622,35.40865,35.48285,35.18298,35.47686
1447080,35.40041,35.5218,35.59507,35.41713,35.47521,35.19216,35.46577
1448610,35.40932,35.51512,35.60369,35.41116,35.47757,35.18846,35.46688
1450850,35.40056,35.51923,35.59802,35.41363,35.47307,35.19066,35.46006
1452480,35.39694,35.51974,35.59699,35.41209,35.47213,35.18769,35.46034
1454010,35.40465,35.51224,35.60494,35.40614,35.47394,35.18296,35.46086
1455540,35.40506,35.50923,35.60956,35.40092,35.4775,35.17506,35.46873
1457180,35.40734,35.50746,35.61107,35.39928,35.47635,35.1751,35.46518
1458810,35.40249,35.51075,35.60535,35.40261,35.47195,35.1797,35.45776
1460440,35.39487,35.51495,35.59911,35.40536,35.46758,35.18224,35.45192
1462070,35.39186,35.51596,35.59792,35.40455,35.46728,35.17974,35.45291
1463700,35.39502,35.51184,35.60336,35.39953,35.4704,35.17312,35.45887
1465340,35.40135,35.50655,35.60978,35.39465,35.47332,35.16804,35.46239
1466970,35.40341,35.50488,35.61092,35.39354,35.47233,35.16813,35.45951
1468600,35.39886,35.50784,35.60514,35.3969,35.46769,35.17222,35.45181
1470930,35.39859,35.5044,35.60914,35.39136,35.47067,35.16342,35.45835
1472670,35.38674,35.51213,35.59664,35.39848,35.46272,35.17154,35.44568
1474700,35.39065,35.50858,35.60256,35.39424,35.4666,35.16541,35.45231
1476230,35.38925,35.51067,35.59806,35.39767,35.46181,35.17136,35.44296
1477660,35.38612,35.51157,35.59674,35.39703,35.46176,35.16905,35.44425
1479100,35.38947,35.50685,35.60241,35.39131,35.46522,35.16243,35.44989
1480530,35.39497,35.50103,35.60854,35.38557,35.46765,35.15755,35.45231
1481960,35.39645,35.49951,35.60899,35.38481,35.46642,35.15867,35.44895
1483400,35.39185,35.50356,35.6026,35.38893,35.46191,35.1638,35.44201
1484930,35.39419,35.49989,35.60794,35.38315,35.46613,35.14496,35.4505
1486360,35.39603,35.4987,35.60805,35.38263,35.46485,35.15693,35.4476
1487890,35.38754,35.50428,35.60099,35.38582,35.46195,35.1577,35.44603
1490130,35.39371,35.4988,35.60709,35.38083,35.46409,35.15315,35.44926
1491660,35.38278,35.50778,35.59444,35.38937,35.45684,35.16163,35.43882
1493190,35.39074,35.5016,35.60092,35.38463,35.45805,35.1591,35.43822
1494720,35.39251,35.49761,35.60651,35.37888,35.46217,35.15068,35.44672
1496250,35.38104,35.50622,35.5937,35.38635,35.45448,35.15862,35.43586
1497790,35.38888,35.49999,35.60028,35.38204,35.45601,35.1564,35.43566
1499320,35.39171,35.49616,35.60569,35.37648,35.46044,35.14805,35.44471
1500950,35.39301,35.49473,35.60558,35.3758,35.45867,35.14893,35.44041
1502480,35.38383,35.49976,35.59811,35.37821,35.45607,35.14936,35.43872
1504020,35.38036,35.5031,35.59171,35.38281,35.45058,35.1566,35.42898
1505650,35.37876,35.5034,35.59142,35.38181,35.45117,35.15373,35.43171
1507280,35.38362,35.49874,35.59731,35.37716,35.45471,35.14718,35.43798
1509610,35.38055,35.50227,35.5905,35.38201,35.44916,35.1541,35.42743
1511250,35.37809,35.50214,35.58961,35.38048,35.44949,35.15102,35.4297
1512880,35.38284,35.49736,35.59564,35.37536,35.45301,35.14465,35.43584
1514410,35.3792,35.50086,35.58878,35.38006,35.44743,35.15157,35.42521
1516040,35.37679,35.50047,35.58777,35.37854,35.44793,35.14802,35.42739
1517680,35.38152,35.49553,35.59333,35.37282,35.45144,35.14147,35.43285
1519310,35.38673,35.48994,35.59775,35.36782,35.4531,35.13721,35.4347
1521040,35.37474,35.49863,35.58488,35.37557,35.44571,35.14531,35.4241
1523070,35.37893,35.49309,35.59027,35.36997,35.44898,35.13825,35.42955
1524510,35.38513,35.48803,35.5957,35.36605,35.45123,35.13451,35.43234
1525940,35.38648,35.48766,35.59474,35.36632,35.4493,35.1367,35.42724
1527470,35.37676,35.49013,35.5872,35.36625,35.44714,35.13477,35.42585
1529600,35.37021,35.49277,35.57865,35.37065,35.44064,35.14147,35.41386
1531140,35.38148,35.48286,35.59083,35.3619,35.44659,35.13258,35.42281
1532570,35.37611,35.48727,35.58434,35.36652,35.44176,35.13728,35.41585
1534000,35.36953,35.49139,35.57852,35.37008,35.4392,35.1392,35.41303
1535440,35.36744,35.49015,35.57772,35.36653,35.43992,35.13503,35.41364
1536970,35.36908,35.48314,35.57378,35.35846,35.43738,35.13431,35.40749
1538400,35.36205,35.487,35.56702,35.36062,35.43444,35.13631,35.40481
1539930,35.37524,35.47767,35.57852,35.3535,35.44046,35.12822,35.4142
1541570,35.37073,35.48278,35.57131,35.35948,35.43648,35.13366,35.40888
1543100,35.37728,35.47811,35.57955,35.35374,35.44249,35.12466,35.4208
1544630,35.36611,35.48739,35.56806,35.36171,35.43664,35.13197,35.41291
1546160,35.3728,35.48456,35.57158,35.36128,35.43666,35.13351,35.41029
1548400,35.367,35.48819,35.56649,35.36391,35.43465,35.13491,35.4083
1549930,35.3788,35.47924,35.57745,35.3565,35.44029,35.12699,35.41633
1551560,35.37215,35.48407,35.57048,35.36123,35.4362,35.13224,35.40939
1553090,35.37816,35.47809,35.5787,35.35424,35.44189,35.12215,35.42051
1554630,35.36572,35.48605,35.56721,35.36082,35.43539,35.12826,35.41193
1556260,35.37102,35.48016,35.57318,35.35519,35.43865,35.12154,35.41715
1557790,35.36379,35.48565,35.56335,35.3622,35.43179,35.13055,35.40511
1559520,35.37444,35.47721,35.57452,35.3553,35.43701,35.12302,35.41239
1561150,35.36686,35.48145,35.56683,35.35964,35.43264,35.12781,35.4051
1562790,35.3604,35.48429,35.56164,35.36145,35.43037,35.12857,35.40326
1564420,35.35965,35.48214,35.5633,35.35846,35.43257,35.12342,35.40812
1566150,35.36247,35.47955,35.56317,35.35887,35.43063,35.12606,35.40303
1568490,35.36815,35.47312,35.57241,35.35203,35.43747,35.11581,35.41466
1570120,35.36463,35.47408,35.56749,35.35428,35.43343,35.11951,35.40756
1572150,35.35477,35.47809,35.55775,35.35812,35.42795,35.12382,35.39982
1573690,35.36069,35.46984,35.56642,35.34929,35.43406,35.11237,35.41017
1575220,35.34804,35.47626,35.55477,35.35476,35.42883,35.11747,35.40421
1576650,35.35252,35.47118,35.5618,35.35025,35.43277,35.11206,35.40977
1578180,35.34122,35.47827,35.55054,35.35786,35.42518,35.12152,35.39757
1579620,35.34152,35.47504,35.55375,35.35442,35.42807,35.11562,35.40342
1581150,35.34047,35.47469,35.55077,35.35646,35.42455,35.12006,35.39606
1582680,35.34692,35.46595,35.5601,35.3477,35.43089,35.10878,35.40674
1584210,35.33457,35.47221,35.54897,35.35331,35.42593,35.11305,35.4017
1585750,35.33233,35.47251,35.54564,35.35597,35.4222,35.11813,35.39407
1587880,35.33782,35.46391,35.55492,35.34734,35.42873,35.1072,35.40498
1589410,35.32544,35.46986,35.54419,35.35227,35.42421,35.11085,35.40074
1590940,35.3235,35.47037,35.5391,35.35503,35.42001,35.11641,35.3922
1592480,35.33126,35.46117,35.54778,35.34609,35.42671,35.10559,35.40312
1594010,35.31917,35.46746,35.53777,35.35132,35.42255,35.10922,35.39933
1595540,35.31621,35.46853,35.53215,35.35452,35.4179,35.11514,35.39085
1597170,35.31137,35.46926,35.52812,35.35428,35.41706,35.11392,35.39183
1598810,35.31247,35.4651,35.53237,35.35012,35.4202,35.1078,35.39807
1600340,35.30943,35.46627,35.52724,35.3534,35.41557,35.11389,35.38893
1601870,35.31804,35.45659,35.53714,35.34462,35.42201,35.10362,35.39942
1603510,35.31257,35.45985,35.52985,35.34913,35.41784,35.10901,35.39251
1605140,35.30427,35.46427,35.52128,35.3534,35.4139,35.11293,35.38805
1607370,35.29977,35.46476,35.51684,35.35352,35.4133,35.11137,35.38945
1609000,35.3025,35.46054,35.52031,35.34907,35.41665,35.10556,35.39577
1610630,35.30752,35.4549,35.52549,35.34452,35.41939,35.10124,35.39975
