,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
20,0.760168926,37.002001446,36.998293621,36.999732271,36.999153516,36.999779564,36.998261385,0.000000000,temp_location_water_2,75
21,0.800177817,37.000313377,36.999955003,37.000391106,37.000126992,36.999185698,37.000381069,0.000000000,conduction_frac_water,0
22,0.840186708,36.999395979,36.999265871,36.999272150,37.001725081,37.000893454,37.000314555,0.000000000,flow_rate_ecmo,3000
23,0.880195599,36.999983150,36.999366320,36.999416995,37.000043213,36.999628378,37.001679233,0.000000000,vol_tubes_ecmo,300
24,0.920204490,36.999806351,36.999547891,37.000718857,36.999511644,37.001713529,37.000117449,0.000000000,start_temp_ecmo,37
25,0.960213381,37.000244619,36.998866523,36.999316782,36.999005854,37.001750967,37.000706494,0.000000000,temp_location_ecmo_arterial,25
26,1.000222272,37.000975060,37.000880954,36.999342458,36.998928553,37.000120264,36.999887125,0.000000000,temp_location_ecmo_venous,75
27,1.040231162,37.000703404,37.000663661,36.999867660,36.999423334,36.999071819,37.000292060,0.000000000,conduction_frac_ecmo,0
28,1.080240053,36.999813766,36.999916504,37.000029879,37.001169069,37.001426889,36.999719178,0.000000000,injectate_location,95
29,1.120248944,36.999397357,37.001640426,37.001706848,37.000473236,37.000840127,37.000578625,0.000000000,start_injection,10
30,1.160257835,36.998993714,37.000639838,37.001322517,36.999727036,37.001303247,37.000036571,0.000000000,duration_injection,3
31,1.200266726,37.001415708,37.001175656,37.000040501,37.000489307,36.998441766,37.000491031,0.000000000,injectate_temperature,7
32,1.240275617,36.999774257,37.000462439,36.998892248,37.000144390,37.000358407,37.000137413,0.000000000,injectate_volume,20
33,1.280284508,37.001327520,37.000811808,37.000155798,37.001231994,37.001724011,37.000889944,0.000000000,cardiac_output,4500
34,1.320293399,37.000501018,37.000013495,37.000181931,37.000795292,36.999442785,37.000152677,0.000000000,blood_vol_patient,4500
35,1.360302289,37.000212233,36.998480767,37.000389944,36.999519623,37.001871745,36.999979105,0.000000000,start_temp_patient,37
36,1.400311180,36.999314906,37.000107007,37.000569440,36.999646736,36.999334569,37.001233298,0.000000000,patient_body_volume,70
37,1.440320071,37.000241024,37.000018444,36.998565215,37.000149914,36.999265421,36.997235509,0.000000000,radiative_heat_loss_patient,85
38,1.480328962,36.999761054,36.999553022,37.000778790,37.000714167,36.998940223,36.999179951,0.000000000,patient_heat_production,85
39,1.520337853,37.000165675,37.002535291,37.000080315,36.999513904,36.999769364,36.998571692,0.000000000,extravascular_lung_water,500
40,1.560346744,37.000118361,36.998522544,36.999030179,37.000104664,37.000237743,36.997861566,0.000000000,patient_out,90
41,1.600355635,36.999294237,37.000138097,36.997837673,37.001874644,36.999344518,37.001936868,0.000000000,patient_in,92
42,1.640364525,37.001959039,37.000064873,36.999726262,36.998430571,36.999778215,36.999726370,0.000000000,picco_location,25
43,1.680373416,37.000151067,37.000608776,36.999543030,37.001049076,37.000032011,37.000276653,0.000000000,swan_ganz_location,6
44,1.720382307,37.000252403,36.998829657,37.000477132,36.999809974,37.001006288,37.000720519,0.000000000,heat_exchange_body,25.0
45,1.760391198,36.998818183,37.000789148,37.002050522,37.000447942,36.998414160,36.998859558,0.000000000,heat_exchange_evlw,25.0
46,1.800400089,37.001074512,37.000687813,36.999107176,37.001416084,37.001386990,37.000901978,0.000000000,frac_capillaries_slow,10
47,1.840408980,37.000067705,37.000000918,36.998346248,37.000208497,37.001291886,36.999124039,0.000000000,frac_capillaries_medium,20
48,1.880417871,36.999949999,36.999989663,36.998720973,36.999458496,36.998465390,37.000981883,0.000000000,frac_capillaries_fast,70
49,1.920426762,37.001079844,37.001722470,37.001091180,37.000158534,36.999194210,37.001423303,0.000000000,conduction_frac_patient,0
50,1.960435652,36.999943247,36.999375324,37.000610038,37.000266402,36.998605514,37.000979489,0.000000000,,
51,2.000444543,37.000198063,36.998844341,36.997836488,37.000126367,36.999458315,36.997730298,0.000000000,,
52,2.040453434,37.000487187,37.000611866,36.999513578,37.001187277,36.999867986,36.999866197,0.000000000,,
53,2.080462325,36.999430746,37.001176895,36.999831578,37.000241613,37.002325504,37.000607749,0.000000000,,
54,2.120471216,36.999031694,37.000105614,37.002212217,36.999985451,37.000403163,37.000897644,0.000000000,,
55,2.160480107,36.998973761,36.999745716,36.999058813,36.998520389,36.999797410,37.000338658,0.000000000,,
56,2.200488998,37.001107412,36.998164423,37.000156698,36.999574861,36.998872513,36.998858470,0.000000000,,
57,2.240497888,37.001197699,37.000969068,36.999680640,36.998629153,37.000528603,37.000249474,0.000000000,,
58,2.280506779,37.001530613,37.000979529,36.998118473,37.000137184,36.999351064,37.000650398,0.000000000,,
59,2.320515670,37.002390363,37.000168626,37.002371133,36.999872377,36.997967942,36.997782213,0.000000000,,
60,2.360524561,36.998904067,36.998732328,36.999652288,36.998165709,36.998898047,37.001222629,0.000000000,,
61,2.400533452,37.000359106,36.999873635,37.000790432,37.000903775,37.001588366,36.998906344,0.000000000,,
62,2.440542343,36.999594516,36.999009592,37.000553456,37.001543283,37.000470683,36.999108885,0.000000000,,
63,2.480551234,37.001552181,37.000525930,36.998179611,37.000174816,37.002319494,37.001851407,0.000000000,,
64,2.520560124,37.000850020,37.000742232,36.999129209,36.999834268,37.001407370,36.999717800,0.000000000,,
65,2.560569015,37.001203575,37.000367539,37.000250036,36.999950220,36.998632529,37.000006506,0.000000000,,
66,2.600577906,36.998937274,37.000494467,37.001061734,36.999109081,37.000897059,37.000268801,0.000000000,,
67,2.640586797,36.999056004,37.000252745,36.999713658,36.999986641,37.001274755,37.000298831,0.000000000,,
68,2.680595688,36.999906212,36.999859696,37.000004723,36.998356454,36.998778834,36.999308290,0.000000000,,
69,2.720604579,36.998572083,36.999318174,36.998140976,36.999918147,37.001064943,37.000613852,0.000000000,,
70,2.760613470,37.000711196,37.001741261,37.001101938,37.000161512,36.999007133,37.001941714,0.000000000,,
71,2.800622361,36.998847665,36.999300774,36.999685218,37.000692583,36.998818501,36.999005042,0.000000000,,
72,2.840631251,37.000943578,37.000713197,37.000304959,37.000766504,37.000538886,37.000461210,0.000000000,,
73,2.880640142,36.999890767,36.999794291,36.999832278,37.000362714,37.000116221,37.000958086,0.000000000,,
74,2.920649033,36.999410864,37.000554573,36.998114139,36.998162723,37.000619910,36.999300051,0.000000000,,
75,2.960657924,37.000219689,37.001236160,36.999809917,36.999925672,36.999456110,37.000267357,0.000000000,,
76,3.000666815,36.999166556,36.999430090,36.998938013,37.000618183,36.998273831,36.999881453,0.000000000,,
77,3.040675706,37.000808054,37.000278221,36.999974741,36.998993488,37.000687023,37.000953213,0.000000000,,
78,3.080684597,36.999376395,37.000335101,37.001185104,37.000868270,36.999992820,36.999431623,0.000000000,,
79,3.120693487,37.000875472,36.998454614,37.000434574,37.000238816,37.000276236,37.001132013,0.000000000,,
80,3.160702378,36.999224304,37.000441072,37.000530325,36.998989121,37.000864713,36.999917034,0.000000000,,
81,3.200711269,36.998422775,36.998509445,37.001692341,37.001145785,37.001290362,36.999609506,0.000000000,,
82,3.240720160,36.999497107,36.998227713,36.999769962,36.998763738,36.998368088,36.999627676,0.000000000,,
83,3.280729051,36.999390834,37.000140770,37.000322839,37.000835277,37.001387085,36.998923405,0.000000000,,
84,3.320737942,37.000981706,37.000610402,36.998825084,36.999717311,37.002662988,36.999225273,0.000000000,,
85,3.360746833,37.000545827,37.000198290,37.000943683,37.000024770,37.001574969,37.001111885,0.000000000,,
86,3.400755723,37.000813033,37.000374078,37.000177191,36.998171809,36.999017699,36.999884766,0.000000000,,
87,3.440764614,37.000478722,36.999893774,36.998557056,36.999015650,37.001930634,37.001729047,0.000000000,,
88,3.480773505,37.001883656,37.000142520,36.999420834,36.998383926,36.998662387,36.999628279,0.000000000,,
89,3.520782396,37.000111138,36.999124482,36.999583647,36.998778097,36.999499165,36.998099287,0.000000000,,
90,3.560791287,36.999832655,36.999220683,37.000096488,36.999452229,36.999887197,37.000452397,0.000000000,,
91,3.600800178,36.998662145,37.000759086,37.000448800,37.002383455,36.999185690,36.999270712,0.000000000,,
92,3.640809069,37.001342540,37.000159667,37.000083899,36.999974453,37.000409346,36.999555000,0.000000000,,
93,3.680817960,37.000841301,37.000706280,36.998748709,37.000360465,37.000443154,36.998746752,0.000000000,,
94,3.720826850,37.000804599,36.998896369,36.998783809,36.997179821,37.001706528,37.000047394,0.000000000,,
95,3.760835741,36.999747553,36.999592100,37.000380318,36.999558195,37.000162060,37.000166525,0.000000000,,
96,3.800844632,37.000432362,36.999076179,37.001006811,36.998801164,37.001120567,37.000053110,0.000000000,,
97,3.840853523,37.001935858,36.998662761,36.999921439,36.999614768,37.000050935,36.998910928,0.000000000,,
98,3.880862414,37.000166242,37.000444955,37.001862785,36.999691711,37.000483708,37.000396419,0.000000000,,
99,3.920871305,36.998802305,36.999493054,37.001314721,37.000911273,37.002327272,36.999326719,0.000000000,,
100,3.960880196,37.001807382,37.001518017,37.000588046,37.001344242,36.998128146,36.999225257,0.000000000,,
101,4.000889086,37.000135703,37.002399493,36.999562679,37.001270746,36.998779206,37.000998555,0.000000000,,
102,4.040897977,37.000031389,36.998929596,37.001543327,37.000725654,37.000706656,37.000223110,0.000000000,,
103,4.080906868,37.000177661,36.998146220,36.997840683,36.999127797,37.002006935,37.001277254,0.000000000,,
104,4.120915759,36.999665690,37.000708705,37.001632405,37.002857141,36.998698583,37.000028170,0.000000000,,
105,4.160924650,36.999688879,36.999413248,37.001701743,37.000113598,36.999304378,37.000969176,0.000000000,,
106,4.200933541,36.999453229,36.999417674,36.999549864,36.998828061,36.997911944,37.000530267,0.000000000,,
107,4.240942432,37.000500852,37.000920484,37.000754585,36.998318557,37.002380555,36.999379806,0.000000000,,
108,4.280951323,36.999616288,36.999492230,36.999647387,36.998686404,37.002464526,37.001821815,0.000000000,,
109,4.320960213,36.997897489,36.999655478,36.998878630,36.999983608,36.999819699,36.999411529,0.000000000,,
110,4.360969104,36.998149611,36.998871349,37.001469554,37.000001334,37.001239011,37.000237378,0.000000000,,
111,4.400977995,36.999154523,37.000760313,36.999558235,36.998943882,37.000398413,36.999705300,0.000000000,,
112,4.440986886,36.999988295,37.000578155,36.999859367,36.999817995,37.000937003,36.999014637,0.000000000,,
113,4.480995777,36.999156941,36.999978633,37.001564391,37.000153634,36.999565865,37.000222579,0.000000000,,
114,4.521004668,37.000392973,37.001102891,37.000621183,36.998592174,37.000973944,36.999858352,0.000000000,,
115,4.561013559,37.002204360,37.000757246,36.999591066,37.000951789,37.000509401,37.000511884,0.000000000,,
116,4.601022449,37.000071947,37.000803247,37.000300375,37.000055157,37.000330854,37.000026772,0.000000000,,
117,4.641031340,36.999841475,37.001534920,36.999016664,36.999954367,37.000503995,36.999156163,0.000000000,,
118,4.681040231,37.000345281,36.999097850,37.001048089,36.999180434,36.999968704,36.999412715,0.000000000,,
119,4.721049122,36.999364650,37.002109918,36.999101432,36.998858447,36.999601192,36.999973683,0.000000000,,
120,4.761058013,36.999270284,37.000619163,36.998688402,37.000528227,37.000297953,37.001256530,0.000000000,,
121,4.801066904,36.999046121,36.999688621,37.001391194,37.000034483,36.999384470,37.001407315,0.000000000,,
122,4.841075795,36.999348155,37.000437616,37.000823367,36.999785325,37.001166420,36.999340294,0.000000000,,
123,4.881084685,37.000172704,36.999702576,37.000971096,37.001072970,37.000132841,37.000588362,0.000000000,,
124,4.921093576,37.000541747,36.999499942,37.002073934,36.999243033,37.000025384,37.000142841,0.000000000,,
125,4.961102467,37.000279271,37.000776073,37.000255150,37.000565867,36.998698564,36.999155729,0.000000000,,
126,5.001111358,36.999383543,37.001876240,37.000619536,37.000820035,37.000588276,36.999680070,0.000000000,,
127,5.041120249,37.000676780,36.998004786,36.999983893,36.999666572,37.001027707,36.999208834,0.000000000,,
128,5.081129140,37.000404566,36.999884734,37.000175024,37.000893876,37.001337237,37.001838444,0.000000000,,
129,5.121138031,37.001356245,37.000446815,36.999415968,37.000965004,36.999387823,36.998688033,0.000000000,,
130,5.161146922,36.999818694,37.000042987,36.999940462,37.000185318,36.999807032,36.999089221,0.000000000,,
131,5.201155812,37.000578050,37.000248016,36.999323119,37.000518232,36.999468083,37.000785554,0.000000000,,
132,5.241164703,37.001042465,37.001186887,37.000024312,37.001570747,37.001134491,36.998939376,0.000000000,,
133,5.281173594,36.998088735,36.998563882,36.999656306,37.000887300,37.001219096,36.999446197,0.000000000,,
134,5.321182485,36.999687752,36.999398068,36.999314009,36.998725609,37.000671695,37.000110961,0.000000000,,
135,5.361191376,37.001841387,37.001446474,37.000021912,37.002249857,37.000388525,36.998399728,0.000000000,,
136,5.401200267,36.999840760,37.000155757,36.999845788,36.999913719,36.998592515,36.998583368,0.000000000,,
137,5.441209158,36.998966411,36.998876876,36.999698856,37.000421095,36.997110285,36.998761675,0.000000000,,
138,5.481218048,37.000050396,36.998995994,37.000328140,36.999925859,36.999987621,36.999947669,0.000000000,,
139,5.521226939,36.999171356,36.997792004,36.999075116,37.001699514,37.001030009,37.001392429,0.000000000,,
140,5.561235830,36.998883673,37.000575071,36.999471120,36.999822118,36.999978946,37.001511036,0.000000000,,
141,5.601244721,36.999815923,37.001153734,37.000470020,37.000602817,37.000242696,36.999197714,0.000000000,,
142,5.641253612,36.999133568,37.000188820,36.999667095,36.999446394,36.999190365,36.999095150,0.000000000,,
143,5.681262503,36.999225004,37.000933603,37.000857114,37.002107201,36.999823503,36.998846302,0.000000000,,
144,5.721271394,36.998057464,36.999790732,37.001719072,37.001706297,36.998829678,36.998302846,0.000000000,,
145,5.761280285,37.000826811,36.998388966,36.999084762,37.000771916,36.999147424,36.999851508,0.000000000,,
146,5.801289175,36.998518501,36.999106541,36.999199100,36.998264548,36.999684712,37.000793171,0.000000000,,
147,5.841298066,36.999803860,36.999300671,37.000604177,36.999355464,36.999463711,37.001702980,0.000000000,,
148,5.881306957,37.000507507,36.999928941,36.999649505,37.001060907,37.000763304,36.999840439,0.000000000,,
149,5.921315848,37.000284373,36.999360871,37.000718432,36.997801173,36.998590493,36.999000856,0.000000000,,
150,5.961324739,36.999809483,37.000988883,36.999595161,36.999984714,37.000835696,37.000141987,0.000000000,,
151,6.001333630,36.998878615,36.999219758,36.998566863,36.998682187,37.001285654,37.000775952,0.000000000,,
152,6.041342521,37.001357291,36.998095089,36.998955314,37.000621222,37.000813755,37.000703891,0.000000000,,
153,6.081351411,36.997655461,37.000232576,37.000926618,36.999353504,36.997853252,36.998278016,0.000000000,,
154,6.121360302,37.000315969,37.001045396,36.999227790,36.999674662,37.001186916,37.001507116,0.000000000,,
155,6.161369193,37.001394033,36.999582242,36.999021788,37.000339006,36.999052388,36.998998580,0.000000000,,
156,6.201378084,37.002206898,36.998482539,37.000381725,36.998939173,36.999737540,36.998306054,0.000000000,,
157,6.241386975,36.998190873,36.999137826,36.998142302,37.000687337,36.999490129,36.999619854,0.000000000,,
158,6.281395866,37.001840688,36.999909950,36.999226505,36.999167152,36.999891463,36.999442228,0.000000000,,
159,6.321404757,36.999368463,37.000363033,36.997621652,37.001220486,36.998737223,37.001620820,0.000000000,,
160,6.361413647,36.999898406,36.999730413,36.999925695,36.999376941,36.999832051,36.998415627,0.000000000,,
161,6.401422538,36.999218511,36.998241438,37.001321781,36.999697570,36.999924595,36.999953864,0.000000000,,
162,6.441431429,37.000226124,37.001345446,37.000300992,36.999057159,37.000889921,37.000091918,0.000000000,,
163,6.481440320,37.000461575,36.998776610,37.000237931,37.000865957,37.000852780,36.999491516,0.000000000,,
164,6.521449211,36.998955184,36.998992866,37.000286977,36.999891182,37.000798869,37.000432978,0.000000000,,
165,6.561458102,37.000097976,36.998650106,37.000746675,36.998429676,37.000248819,37.000161401,0.000000000,,
166,6.601466993,37.000193010,36.999082080,37.001182419,37.000302744,37.000633235,36.999627372,0.000000000,,
167,6.641475884,36.999365347,36.999574992,37.000081011,36.999264404,36.999091807,37.001518619,0.000000000,,
168,6.681484774,36.999691132,36.999105800,37.002776645,37.001004821,36.999936989,37.000540505,0.000000000,,
169,6.721493665,36.999899751,37.001433528,36.998367812,37.000982564,36.999794722,37.000994932,0.000000000,,
170,6.761502556,36.998698801,37.001877999,36.999155392,37.000038966,36.999948476,36.997307960,0.000000000,,
171,6.801511447,37.001307815,37.000367232,37.000816989,37.001618539,37.000055105,37.000640094,0.000000000,,
172,6.841520338,37.001063452,37.000706551,36.997157379,37.001385577,37.000952048,37.000609628,0.000000000,,
173,6.881529229,37.001070953,37.001695671,37.000130004,36.999938562,36.999426057,37.001148502,0.000000000,,
174,6.921538120,37.000970304,37.000000942,36.998632852,37.000298034,36.998685208,37.001336504,0.000000000,,
175,6.961547010,37.000908965,36.999953369,36.999440912,37.001582383,37.000621636,36.999321997,0.000000000,,
176,7.001555901,36.999617395,37.000624301,37.001229722,36.998894170,37.000820441,36.999944219,0.000000000,,
177,7.041564792,36.998370422,37.000312745,37.001842943,37.001661147,36.999411617,37.000191323,0.000000000,,
178,7.081573683,37.000387291,36.999479703,37.002196684,37.000543571,37.000731642,37.004029692,0.000000000,,
179,7.121582574,36.999271781,36.999577330,37.000334198,36.999809107,37.000259134,37.001069887,0.000000000,,
180,7.161591465,36.998715080,36.999947176,37.000962272,36.999219543,37.000292820,36.998786862,0.000000000,,
181,7.201600356,36.999885607,37.000359956,36.998702567,37.000417655,36.999685160,37.001708335,0.000000000,,
182,7.241609246,37.000787093,36.999154837,37.000388223,37.001173598,37.000067046,36.999327019,0.000000000,,
183,7.281618137,36.999646675,36.999165502,36.999803256,36.999469729,36.999280877,36.998767952,0.000000000,,
184,7.321627028,37.000351785,36.998754453,36.998046814,36.998606879,37.000483912,36.999620663,0.000000000,,
185,7.361635919,36.999703292,36.998812774,36.998879145,37.000056478,37.000184217,36.998248127,0.000000000,,
186,7.401644810,37.000229452,36.999913422,37.000924380,37.000306983,36.998626923,37.000773379,0.000000000,,
187,7.441653701,37.000687988,37.000240369,36.999735511,36.999951227,36.999497659,36.998795898,0.000000000,,
188,7.481662592,36.998899961,36.998666307,37.000537111,37.000788926,37.000273037,36.999735896,0.000000000,,
189,7.521671483,37.001037065,36.998197051,36.999126840,37.000581354,37.000708207,36.999987957,0.000000000,,
190,7.561680373,36.999624653,36.999708395,37.000162974,36.999791210,36.999503678,37.000312245,0.000000000,,
191,7.601689264,37.000627095,37.000708563,37.000281914,36.999166181,36.999355095,37.001067621,0.000000000,,
192,7.641698155,36.999326671,36.998919011,36.999660726,36.998977884,37.001786723,36.999548156,0.000000000,,
193,7.681707046,37.000236081,37.000539392,37.001964745,37.000201158,37.000990278,36.999394380,0.000000000,,
194,7.721715937,36.999504090,36.999145752,36.999389785,37.000723540,37.000288646,37.000318921,0.000000000,,
195,7.761724828,36.999186873,36.998690527,36.999588273,36.998476680,37.000418631,37.000674166,0.000000000,,
196,7.801733719,36.998840674,36.999547899,37.000217032,37.000809543,36.999799657,37.000598385,0.000000000,,
197,7.841742609,36.998292912,36.999906930,36.998017035,37.001129357,36.999607750,36.999973589,0.000000000,,
198,7.881751500,37.000202754,36.999405114,37.000001183,36.998418036,36.999969122,36.999903889,0.000000000,,
199,7.921760391,37.000565218,37.000497828,37.000652005,37.000690649,36.999867415,36.999799949,0.000000000,,
200,7.961769282,37.001003785,36.998663018,36.999662383,37.000383188,37.001360987,37.000052633,0.000000000,,
201,8.001778173,36.999655962,37.000313316,36.998903461,37.001196234,37.000235630,37.001485021,0.000000000,,
202,8.041787064,37.000333482,37.001918353,37.000941280,36.999766990,36.999927459,37.001987601,0.000000000,,
203,8.081795955,36.999011009,37.002531288,36.998496679,37.000313218,36.997955985,37.001114486,0.000000000,,
204,8.121804846,36.998907631,37.000691601,36.999407650,36.999290470,37.000755993,37.000493055,0.000000000,,
205,8.161813736,37.001258881,37.000630024,37.001733768,37.000535797,36.998355474,37.001457415,0.000000000,,
206,8.201822627,37.000172363,36.998319382,37.001231314,36.999790200,37.000023955,36.997933480,0.000000000,,
207,8.241831518,36.999152566,36.999080386,37.000685935,37.000922999,37.000656595,36.997578915,0.000000000,,
208,8.281840409,36.999507216,36.998653573,36.999705782,37.000264478,37.000625836,36.999803164,0.000000000,,
209,8.321849300,36.997653805,36.999316031,36.999827888,37.001120948,37.000103000,37.001845261,0.000000000,,
210,8.361858191,37.000861414,37.001735257,37.001363248,36.999576240,37.001156718,37.000937375,0.000000000,,
211,8.401867082,36.999127545,37.001357184,37.000304045,37.000543843,37.000824724,37.000621533,0.000000000,,
212,8.441875972,36.999756366,36.998639669,36.999318793,36.999883442,37.002393967,36.998800939,0.000000000,,
213,8.481884863,36.998610540,37.000870110,36.999271176,37.000140400,36.999971179,37.000048039,0.000000000,,
214,8.521893754,37.000254844,37.000373322,37.001209636,36.999215433,37.000049350,37.001407309,0.000000000,,
215,8.561902645,37.000394341,36.999205652,37.001238683,37.000956798,37.001445766,37.001384038,0.000000000,,
216,8.601911536,37.000264651,37.000435666,36.999012783,37.001296174,37.000458084,37.000306139,0.000000000,,
217,8.641920427,36.997293155,37.001046301,37.000191248,36.999606554,36.998909360,36.998856998,0.000000000,,
218,8.681929318,37.001588201,36.999880914,36.997958609,37.000233292,36.999840439,37.000790705,0.000000000,,
219,8.721938208,37.000532127,36.999931694,36.998927183,37.000984534,36.999740915,37.000255435,0.000000000,,
220,8.761947099,37.001723400,37.000922756,36.999574889,36.999988609,36.999252039,37.000476123,0.000000000,,
221,8.801955990,36.999181941,37.001102880,36.999599243,36.999806581,36.999688518,37.000391365,0.000000000,,
222,8.841964881,36.999161968,37.000436260,36.999876270,37.001231316,36.999473964,36.998986905,0.000000000,,
223,8.881973772,36.999473696,36.998779493,37.000987771,37.000612429,37.000520196,36.999871264,0.000000000,,
224,8.921982663,36.999322567,37.001995719,37.000510634,37.000101907,36.997837672,37.000477500,0.000000000,,
225,8.961991554,36.998899560,37.000873115,37.001110996,36.998864893,36.999343715,37.000208811,0.000000000,,
226,9.002000445,36.999671489,37.000098891,37.001582836,36.999060758,37.000010524,36.998091977,0.000000000,,
227,9.042009335,36.998799698,37.001380422,36.998236216,37.000460512,37.000046671,36.999515423,0.000000000,,
228,9.082018226,36.999808041,37.001094503,36.999078541,37.000028755,36.999934360,37.000225582,0.000000000,,
229,9.122027117,37.000206204,36.999627901,36.999677615,36.997988027,36.999003831,37.000167890,0.000000000,,
230,9.162036008,37.000488089,36.999091334,37.002161973,37.000566644,36.999119131,36.999836735,0.000000000,,
231,9.202044899,36.999407463,36.999260915,37.000383929,37.000177410,37.000364537,37.002009945,0.000000000,,
232,9.242053790,37.002695661,36.999258725,36.999636499,37.002577120,37.000292173,36.998590864,0.000000000,,
233,9.282062681,36.999024220,36.999982686,37.000247250,37.000545731,37.000718469,36.999514353,0.000000000,,
234,9.322071571,36.999096107,36.999608780,36.999183811,37.001386739,37.001778749,36.999559691,0.000000000,,
235,9.362080462,36.999898087,37.001085123,36.999791537,37.001343508,37.000778128,37.000392430,0.000000000,,
236,9.402089353,37.000337274,37.000467549,36.999270097,37.001518042,36.999143925,37.000547046,0.000000000,,
237,9.442098244,36.999293886,36.999168304,36.999584457,36.998617033,36.999686949,37.002023310,0.000000000,,
238,9.482107135,37.000199221,37.000373787,37.000949950,37.000502368,37.001010461,36.998984138,0.000000000,,
239,9.522116026,36.998950363,36.997718463,36.999859368,36.999884391,36.999975956,36.999453584,0.000000000,,
240,9.562124917,36.999083120,37.002020345,36.999412413,36.999629686,36.999843728,37.000162773,0.000000000,,
241,9.602133808,37.000383788,37.000060803,37.000065148,37.000089499,37.000244791,37.001074084,0.000000000,,
242,9.642142698,37.000814748,37.000771635,36.999239156,36.998800223,37.001014141,37.000678549,0.000000000,,
243,9.682151589,36.999242710,36.999191732,37.000445258,36.999882869,37.001834147,36.999693562,0.000000000,,
244,9.722160480,37.000377582,37.000277902,36.998638493,36.999085556,37.000096129,36.998387179,0.000000000,,
245,9.762169371,36.999943937,37.001401021,37.002012854,36.999197532,36.999890791,37.000742082,0.000000000,,
246,9.802178262,36.998868785,36.998459414,37.000136942,36.999122019,36.998858610,36.999493509,0.000000000,,
247,9.842187153,36.999928676,36.999922885,37.000683401,37.001894933,36.999306229,37.000265344,0.000000000,,
248,9.882196044,37.000123409,36.999730230,37.000571415,37.000390068,36.999972248,36.999806393,0.000000000,,
249,9.922204934,36.999151251,36.999695341,37.000904968,36.999464373,37.000943882,36.999203190,0.000000000,,
250,9.962213825,36.999377473,36.998678316,37.002429606,37.000705955,36.999515261,36.999731704,0.000000000,,
251,10.002222716,37.001206404,36.998168557,37.000204798,37.001157752,36.998946299,37.001037480,0.000000000,,
252,10.042231607,37.000529815,37.000285572,36.999750294,36.999585368,36.999333522,37.000830855,-8.000000000,,
253,10.082240498,37.000089964,36.999995855,37.001014941,37.000022840,37.000950072,36.999026532,-16.000000000,,
254,10.122249389,36.999764935,36.999339225,36.999144708,37.000534939,37.000762261,36.998930987,-24.000000000,,
255,10.162258280,37.001534837,36.999993477,37.000703055,36.999360164,37.001637057,37.000813354,-32.000000000,,
256,10.202267170,36.998457059,36.998883929,37.001438384,36.998853084,37.000999598,37.000605821,-40.000000000,,
