,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
25,0.960213381,36.999314366,36.998511934,36.998610671,37.000960713,36.999698701,37.000701222,13.307733757,temp_location_ecmo_arterial,25
26,1.000222272,36.998452502,36.999473957,36.997623375,36.998187267,36.998960495,36.999459573,13.862220309,temp_location_ecmo_venous,75
27,1.040231162,36.998864896,36.998158568,36.999522745,36.998921210,37.000699895,37.000033346,14.416706584,conduction_frac_ecmo,10
28,1.080240053,36.998373288,36.998334677,37.000673592,37.000252946,36.999320735,37.001357198,14.971192581,injectate_location,95
29,1.120248944,36.996980885,36.999068428,36.998597413,36.998656503,37.001001663,36.999433265,15.525678301,start_injection,10
30,1.160257835,36.999981258,36.997904169,36.997997595,37.000163257,37.001436122,36.999817689,16.080163742,duration_injection,3
31,1.200266726,37.001037408,37.000134510,36.997598311,36.999740640,37.001747180,36.999690155,16.634648905,injectate_temperature,7
32,1.240275617,36.998107678,36.997870504,36.999271104,36.999174813,37.001419930,36.998748967,17.189133789,injectate_volume,20
33,1.280284508,36.999688211,36.999163947,36.997814074,36.999088927,36.999563784,36.999856759,17.743618393,cardiac_output,4500
34,1.320293399,37.000230779,37.000112657,36.998619444,36.999806065,36.999941021,36.999252254,18.298102717,blood_vol_patient,4500
35,1.360302289,36.999848904,36.998671097,36.997530286,36.999797886,36.998342095,37.000110209,18.852586760,start_temp_patient,37
36,1.400311180,36.999061472,36.997237923,36.999515856,36.997960040,37.000559831,37.000703157,19.407070523,patient_body_volume,70
37,1.440320071,36.998346741,36.999133923,36.999125177,36.998715299,37.000969002,36.999969408,19.961554005,radiative_heat_loss_patient,85
38,1.480328962,36.998591820,36.999474820,36.997694401,37.000013443,36.999796594,36.998979050,20.516037206,patient_heat_production,85
39,1.520337853,36.998080189,36.999468094,36.998357686,36.999352981,36.998223950,36.999842342,21.070520125,extravascular_lung_water,500
40,1.560346744,36.999574471,36.998191792,36.998118895,36.997825818,36.999064738,36.999391781,21.625002762,patient_out,90
41,1.600355635,36.998892869,36.997169736,36.998805202,36.998497749,37.001907079,37.000790561,22.179485117,patient_in,92
42,1.640364525,36.998582646,36.998720024,36.999268231,36.999982679,37.000824859,37.000641693,22.733967190,picco_location,25
43,1.680373416,36.997841208,36.998354453,37.000753606,36.998161214,37.000740859,36.999145926,23.288448980,swan_ganz_location,6
44,1.720382307,36.999381188,36.996764481,36.997804914,36.999836120,37.001002533,36.999638446,23.842930488,heat_exchange_body,25.0
45,1.760391198,36.998398588,36.999908182,36.996394198,37.000550767,36.998361332,36.998832722,24.397411712,heat_exchange_evlw,25.0
46,1.800400089,36.998264448,36.999482794,36.996370914,36.998911988,37.000679534,37.000061481,24.951892654,frac_capillaries_slow,10
47,1.840408980,36.999389355,36.998627175,36.998542833,36.998909569,36.999821819,37.001687710,25.506373312,frac_capillaries_medium,20
