,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
8641,345.628802400,36.997320377,36.996162995,36.997891322,36.995500189,36.995924844,36.995961415,-360.994187054,,
8642,345.668805734,36.997084688,36.996909775,36.996946278,36.996519325,36.998149202,36.995534704,-360.994188742,,
8643,345.708809067,36.997272584,36.995637176,36.996925152,36.995982016,36.996164241,36.997275471,-360.994190434,,
8644,345.748812401,36.998248728,36.995649342,36.997389311,36.995190701,36.994833553,36.996889201,-360.994192124,,
8645,345.788815735,36.998418144,36.996596310,36.996171159,36.995188633,36.997974131,36.998320765,-360.994193813,,
8646,345.828819068,36.996348369,36.993582814,36.997388748,36.996193466,36.995969675,36.997176699,-360.994195500,,
8647,345.868822402,36.998921299,36.993767080,36.997595126,36.995005525,36.997511745,36.996105139,-360.994197184,,
8648,345.908825735,36.995341651,36.994862433,36.997634993,36.995131461,36.996139818,36.997132501,-360.994198869,,
8649,345.948829069,36.998517486,36.994873855,36.997623047,36.995611024,36.996804802,36.996115665,-360.994200553,,
8650,345.988832403,36.996844763,36.997501685,36.996415603,36.995424062,36.995604243,36.997291890,-360.994202235,,
8651,346.028835736,36.997144782,36.996226194,36.996116671,36.994269832,36.996282957,36.998046103,-360.994203915,,
8652,346.068839070,36.998745528,36.994830282,36.997353904,36.996349381,36.996212516,36.995874185,-360.994205595,,
8653,346.108842404,36.995783854,36.996142373,36.995341096,36.995799109,36.996715081,36.995847243,-360.994207271,,
8654,346.148845737,36.998657676,36.996531223,36.995773491,36.995801057,36.995756824,36.994981780,-360.994208946,,
8655,346.188849071,36.996079917,36.996897405,36.995905826,36.994674100,36.996697815,36.997128166,-360.994210619,,
8656,346.228852404,36.999017947,36.996277897,36.997217318,36.995620173,36.996464057,36.995229511,-360.994212291,,
8657,346.268855738,36.997930599,36.993810397,36.997819322,36.995697335,36.994594055,36.996284534,-360.994213965,,
8658,346.308859072,36.997671024,36.996006076,36.998354309,36.994321932,36.996323298,36.996741037,-360.994215632,,
8659,346.348862405,36.997387474,36.996688390,36.995884470,36.995168778,36.996724817,36.995179621,-360.994217303,,
8660,346.388865739,36.996430848,36.995743950,36.996253027,36.997007099,36.997053285,36.996228731,-360.994218972,,
8661,346.428869072,36.996670925,36.995413281,36.996556065,36.993469176,36.996710542,36.995574675,-360.994220639,,
8662,346.468872406,36.998277286,36.995294020,36.994448055,36.994981631,36.996821930,36.995882805,-360.994222303,,
8663,346.508875740,36.999029617,36.995180866,36.995434759,36.994474818,36.997313858,36.994489374,-360.994223969,,
8664,346.548879073,36.999015815,36.994890001,36.995283568,36.995304043,36.995473029,36.995915337,-360.994225628,,
8665,346.588882407,36.995973364,36.994626702,36.997563342,36.994015249,36.997139551,36.996980974,-360.994227290,,
8666,346.628885740,36.995945021,36.996269794,36.997137877,36.993742707,36.997410643,36.994933994,-360.994228950,,
8667,346.668889074,36.997219373,36.993773067,36.994728699,36.996266422,36.998114877,36.996053482,-360.994230610,,
8668,346.708892408,36.997056275,36.994048351,36.996358340,36.995608239,36.996714672,36.996275587,-360.994232268,,
8669,346.748895741,36.998002475,36.996738457,36.996998350,36.995889918,36.998815115,36.997134204,-360.994233927,,
8670,346.788899075,36.997847658,36.996112531,36.995697791,36.995506993,36.996539567,36.996281350,-360.994235583,,
8671,346.828902409,36.997927451,36.997032361,36.997745839,36.996266614,36.996766899,36.997025366,-360.994237237,,
8672,346.868905742,36.996655744,36.994225608,36.998521715,36.996173222,36.998014050,36.996849782,-360.994238890,,
8673,346.908909076,36.997632141,36.996079881,36.994506129,36.994685711,36.997553780,36.995833352,-360.994240542,,
8674,346.948912409,36.999592049,36.993155481,36.996431012,36.995914273,36.997565699,36.996651378,-360.994242193,,
8675,346.988915743,36.999112739,36.995169573,36.995531025,36.996723945,36.997009116,36.996087287,-360.994243843,,
8676,347.028919077,36.997940935,36.996871416,36.995894637,36.996190373,36.997313929,36.995197091,-360.994245488,,
8677,347.068922410,36.998215238,36.994130763,36.996198611,36.994788234,36.998210216,36.994571059,-360.994247135,,
8678,347.108925744,36.998730744,36.995366511,36.995731296,36.996529187,36.994730192,36.998395821,-360.994248777,,
8679,347.148929077,36.998661316,36.996387821,36.996340511,36.994438015,36.996538752,36.998382868,-360.994250420,,
8680,347.188932411,36.996945976,36.994750572,36.997129354,36.995016391,36.997450885,36.996165408,-360.994252064,,
8681,347.228935745,36.996562278,36.994411213,36.998159908,36.994410695,36.996970425,36.996003868,-360.994253703,,
8682,347.268939078,36.996276076,36.994638388,36.997548103,36.995960907,36.997634038,36.996566124,-360.994255343,,
8683,347.308942412,36.997000988,36.995056685,36.997849482,36.994199769,36.995913917,36.994305401,-360.994256981,,
8684,347.348945745,36.997963890,36.994985688,36.997388595,36.995009856,36.997032790,36.996495476,-360.994258618,,
8685,347.388949079,36.997955444,36.994106522,36.995750474,36.994403493,36.997252686,36.996329988,-360.994260255,,
8686,347.428952413,36.997201805,36.994300129,36.997300893,36.997433968,36.995594853,36.995955521,-360.994261888,,
8687,347.468955746,36.998908144,36.995853834,36.997578362,36.995790616,36.996093162,36.997429543,-360.994263520,,
