,Time,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
753,30.090030010,36.625957500,36.998210083,-600.000000123,,
754,30.130043348,36.625350902,36.996871785,-600.000000122,,
755,30.170056686,36.624155075,36.996751733,-600.000000124,,
756,30.210070023,36.621408426,36.997559754,-600.000000123,,
757,30.250083361,36.620268960,36.999458898,-600.000000122,,
758,30.290096699,36.620157591,36.996496406,-600.000000124,,
759,30.330110037,36.616155937,36.998762455,-600.000000125,,
760,30.370123374,36.614087113,36.998430179,-600.000000126,,
761,30.410136712,36.615279347,36.997694365,-600.000000124,,
762,30.450150050,36.611584835,36.996047057,-600.000000122,,
763,30.490163388,36.614256123,36.997750178,-600.000000122,,
764,30.530176726,36.612086389,36.997302086,-600.000000122,,
765,30.570190063,36.609156380,36.999931521,-600.000000119,,
766,30.610203401,36.608440984,36.998351374,-600.000000120,,
767,30.650216739,36.606031276,36.998165873,-600.000000119,,
768,30.690230077,36.606873873,36.999188145,-600.000000122,,
769,30.730243414,36.604554276,36.998868691,-600.000000124,,
770,30.770256752,36.605478947,37.001082303,-600.000000126,,
771,30.810270090,36.602192732,36.997021287,-600.000000128,,
772,30.850283428,36.602589618,36.998989209,-600.000000128,,
773,30.890296766,36.601615007,36.997737723,-600.000000127,,
774,30.930310103,36.599099456,36.997094176,-600.000000129,,
775,30.970323441,36.598870165,37.000103369,-600.000000126,,
776,31.010336779,36.596158724,36.997450715,-600.000000125,,
777,31.050350117,36.597070908,36.996113228,-600.000000124,,
778,31.090363454,36.595862027,36.999426831,-600.000000125,,
779,31.130376792,36.596023024,36.998729908,-600.000000125,,
780,31.170390130,36.593190259,36.999476063,-600.000000125,,
781,31.210403468,36.591879454,36.997165281,-600.000000126,,
782,31.250416806,36.590384749,36.998402754,-600.000000124,,
783,31.290430143,36.590077827,36.996828660,-600.000000125,,
784,31.330443481,36.590124643,37.000010941,-600.000000124,,
785,31.370456819,36.588835845,36.999494575,-600.000000125,,
786,31.410470157,36.588267582,36.997623834,-600.000000123,,
787,31.450483494,36.586235440,36.998929757,-600.000000126,,
788,31.490496832,36.585460747,36.999105223,-600.000000126,,
789,31.530510170,36.587115087,36.998202594,-600.000000126,,
790,31.570523508,36.584561734,36.999926492,-600.000000127,,
791,31.610536846,36.585194404,36.997929055,-600.000000127,,
792,31.650550183,36.582922826,36.998511708,-600.000000129,,
793,31.690563521,36.582841450,36.998635022,-600.000000129,,
794,31.730576859,36.581964152,36.997952618,-600.000000129,,
795,31.770590197,36.581729622,37.000799131,-600.000000128,,
796,31.810603535,36.580548406,36.998389976,-600.000000127,,
797,31.850616872,36.581092333,36.999036481,-600.000000129,,
798,31.890630210,36.579429529,36.997675090,-600.000000128,,
799,31.930643548,36.580797452,36.999447729,-600.000000128,,
800,31.970656886,36.579674738,36.999125124,-600.000000128,,
801,32.010670223,36.578995583,36.999913364,-600.000000126,,
802,32.050683561,36.577322443,37.000436466,-600.000000124,,
803,32.090696899,36.576811674,36.999836227,-600.000000124,,
804,32.130710237,36.580582967,36.998887461,-600.000000123,,
805,32.170723575,36.577190401,36.998546083,-600.000000126,,
806,32.210736912,36.577619890,36.999679373,-600.000000125,,
807,32.250750250,36.577841541,36.999190283,-600.000000124,,
808,32.290763588,36.575627523,36.998630116,-600.000000122,,
809,32.330776926,36.575479116,37.000411633,-600.000000121,,
810,32.370790263,36.573944427,36.998067158,-600.000000123,,
811,32.410803601,36.572630961,36.999021356,-600.000000123,,
812,32.450816939,36.575529087,36.997119818,-600.000000123,,
813,32.490830277,36.574782439,36.999197827,-600.000000122,,
814,32.530843615,36.575464892,36.998615255,-600.000000123,,
815,32.570856952,36.574879852,37.001302674,-600.000000123,,
816,32.610870290,36.575118738,36.999945284,-600.000000122,,
817,32.650883628,36.574058311,37.000099084,-600.000000121,,
818,32.690896966,36.573819940,36.999254159,-600.000000118,,
819,32.730910303,36.574068457,37.000957723,-600.000000117,,
820,32.770923641,36.574190972,36.999625654,-600.000000117,,
821,32.810936979,36.573921559,36.998782746,-600.000000119,,
822,32.850950317,36.573512845,36.998438475,-600.000000118,,
823,32.890963655,36.573892514,37.001693135,-600.000000117,,
824,32.930976992,36.574465388,37.000005518,-600.000000116,,
825,32.970990330,36.574472936,36.999538684,-600.000000116,,
826,33.011003668,36.572820851,37.000690602,-600.000000115,,
827,33.051017006,36.575330723,36.997329582,-600.000000119,,
828,33.091030343,36.573333328,37.001451448,-600.000000119,,
829,33.131043681,36.572289758,37.000900499,-600.000000118,,
830,33.171057019,36.574218483,36.999787581,-600.000000117,,
831,33.211070357,36.574675024,37.000071177,-600.000000117,,
832,33.251083695,36.574111637,37.001442854,-600.000000116,,
833,33.291097032,36.574801276,37.000419925,-600.000000117,,
834,33.331110370,36.575204923,36.997666126,-600.000000117,,
835,33.371123708,36.574879048,36.999372326,-600.000000115,,
836,33.411137046,36.576343228,37.000075141,-600.000000115,,
837,33.451150383,36.576794436,37.000059280,-600.000000114,,
838,33.491163721,36.574978476,36.997786483,-600.000000113,,
839,33.531177059,36.577290697,37.002226444,-600.000000113,,
840,33.571190397,36.575469102,36.999787721,-600.000000114,,
841,33.611203735,36.577503253,37.000493229,-600.000000116,,
842,33.651217072,36.578520405,36.998240462,-600.000000117,,
843,33.691230410,36.577166661,36.999119595,-600.000000115,,
844,33.731243748,36.579044131,36.999509644,-600.000000114,,
845,33.771257086,36.578275411,36.998164617,-600.000000115,,
846,33.811270423,36.577890937,37.000490366,-600.000000113,,
847,33.851283761,36.577252072,37.000191700,-600.000000110,,
848,33.891297099,36.578761993,36.999911293,-600.000000110,,
849,33.931310437,36.579337171,37.000028780,-600.000000111,,
850,33.971323775,36.580479254,37.002566348,-600.000000113,,
851,34.011337112,36.580568421,36.999081022,-600.000000113,,
852,34.051350450,36.581976382,37.000060321,-600.000000115,,
853,34.091363788,36.581347414,37.000144183,-600.000000115,,
854,34.131377126,36.583087405,36.999042736,-600.000000113,,
855,34.171390463,36.581991922,37.000673101,-600.000000115,,
856,34.211403801,36.583573795,36.999079121,-600.000000112,,
857,34.251417139,36.584072063,36.999194801,-600.000000113,,
858,34.291430477,36.584454088,36.999816032,-600.000000112,,
859,34.331443815,36.584015747,37.000320122,-600.000000113,,
860,34.371457152,36.586072460,36.998847577,-600.000000113,,
861,34.411470490,36.585924272,37.000899952,-600.000000114,,
862,34.451483828,36.586944820,37.001640478,-600.000000114,,
863,34.491497166,36.586048144,37.000658868,-600.000000114,,
864,34.531510504,36.585974845,37.000989863,-600.000000116,,
865,34.571523841,36.588212749,36.998919171,-600.000000118,,
866,34.611537179,36.588281334,36.999820195,-600.000000120,,
867,34.651550517,36.590693211,36.999179197,-600.000000119,,
868,34.691563855,36.589070999,37.000074948,-600.000000121,,
869,34.731577192,36.590960055,37.000661529,-600.000000122,,
870,34.771590530,36.591627527,37.000674718,-600.000000122,,
871,34.811603868,36.592520753,37.000019024,-600.000000122,,
872,34.851617206,36.592982843,36.999546021,-600.000000123,,
873,34.891630544,36.591470105,36.999700010,-600.000000123,,
874,34.931643881,36.593956348,36.998539976,-600.000000123,,
875,34.971657219,36.596604857,37.001210274,-600.000000125,,
876,35.011670557,36.594385330,36.999526134,-600.000000122,,
877,35.051683895,36.595602959,37.000488364,-600.000000123,,
878,35.091697232,36.597862988,36.998602023,-600.000000122,,
879,35.131710570,36.597984464,36.997792284,-600.000000122,,
880,35.171723908,36.600355531,37.000666401,-600.000000124,,
881,35.211737246,36.599766155,36.998183325,-600.000000123,,
882,35.251750584,36.600908553,37.000536793,-600.000000126,,
883,35.291763921,36.602839076,36.999572398,-600.000000125,,
884,35.331777259,36.600708234,36.998919785,-600.000000122,,
885,35.371790597,36.603384370,37.000370671,-600.000000119,,
886,35.411803935,36.603143871,37.001512768,-600.000000119,,
887,35.451817272,36.605273302,36.998844770,-600.000000120,,
888,35.491830610,36.604742239,37.001263966,-600.000000119,,
889,35.531843948,36.605355919,36.999791153,-600.000000120,,
890,35.571857286,36.606032045,37.000507180,-600.000000119,,
891,35.611870624,36.607852829,37.001306542,-600.000000120,,
892,35.651883961,36.608613587,36.999916711,-600.000000121,,
893,35.691897299,36.609270672,37.001795242,-600.000000121,,
894,35.731910637,36.609953353,37.000166549,-600.000000121,,
895,35.771923975,36.610131328,36.998507503,-600.000000122,,
896,35.811937312,36.613840171,37.000569842,-600.000000120,,
897,35.851950650,36.612405357,36.999064241,-600.000000119,,
898,35.891963988,36.614945383,36.999078581,-600.000000121,,
899,35.931977326,36.615056410,36.998734232,-600.000000122,,
900,35.971990664,36.613711533,36.999771560,-600.000000121,,
901,36.012004001,36.617400025,37.000070470,-600.000000122,,
902,36.052017339,36.619320652,37.001731300,-600.000000124,,
903,36.092030677,36.618768616,37.002795957,-600.000000124,,
904,36.132044015,36.619410910,36.999599035,-600.000000124,,
905,36.172057352,36.621937875,36.998885639,-600.000000122,,
906,36.212070690,36.622483669,37.000005159,-600.000000122,,
907,36.252084028,36.621987009,36.998686586,-600.000000124,,
908,36.292097366,36.622144513,36.997800402,-600.000000124,,
909,36.332110704,36.626071721,37.000459951,-600.000000127,,
910,36.372124041,36.625366492,36.999524139,-600.000000127,,
911,36.412137379,36.626696338,37.001114048,-600.000000127,,
912,36.452150717,36.626350004,36.999679350,-600.000000126,,
913,36.492164055,36.627790451,36.999937304,-600.000000129,,
914,36.532177392,36.628481029,36.999562293,-600.000000128,,
915,36.572190730,36.630527616,36.999404301,-600.000000125,,
916,36.612204068,36.629833319,37.000580737,-600.000000125,,
917,36.652217406,36.633891860,37.000714155,-600.000000126,,
918,36.692230744,36.633695814,36.999288441,-600.000000125,,
919,36.732244081,36.633222953,36.999792741,-600.000000125,,
920,36.772257419,36.634446556,37.000648382,-600.000000124,,
921,36.812270757,36.636646019,36.999617635,-600.000000122,,
922,36.852284095,36.638337293,37.000029641,-600.000000124,,
923,36.892297432,36.638651302,36.999873692,-600.000000124,,
924,36.932310770,36.638794464,37.001168849,-600.000000124,,
925,36.972324108,36.640303952,37.001366723,-600.000000123,,
926,37.012337446,36.640917595,36.999550040,-600.000000124,,
927,37.052350784,36.643877117,37.000389931,-600.000000124,,
928,37.092364121,36.645007111,36.998611930,-600.000000123,,
929,37.132377459,36.643865036,36.997728305,-600.000000121,,
930,37.172390797,36.642793296,37.000607378,-600.000000122,,
931,37.212404135,36.646106488,36.999062030,-600.000000120,,
932,37.252417472,36.646575351,36.998911776,-600.000000117,,
933,37.292430810,36.649227852,36.999768523,-600.000000117,,
934,37.332444148,36.649360489,36.999052144,-600.000000116,,
935,37.372457486,36.651782705,36.999995071,-600.000000113,,
936,37.412470824,36.651254656,37.000441126,-600.000000111,,
937,37.452484161,36.654620152,36.999798837,-600.000000111,,
938,37.492497499,36.653505581,36.999628230,-600.000000113,,
939,37.532510837,36.655488038,37.001119693,-600.000000114,,
940,37.572524175,36.656806848,37.000115466,-600.000000114,,
941,37.612537513,36.657543586,37.000452537,-600.000000115,,
942,37.652550850,36.657110702,36.998822826,-600.000000113,,
943,37.692564188,36.659811532,37.000631911,-600.000000113,,
944,37.732577526,36.659503168,36.999609308,-600.000000114,,
945,37.772590864,36.664526250,36.998215673,-600.000000114,,
946,37.812604201,36.662812928,37.000880544,-600.000000113,,
947,37.852617539,36.663343596,36.999128188,-600.000000114,,
948,37.892630877,36.664599263,37.001405306,-600.000000113,,
949,37.932644215,36.664894017,37.000282760,-600.000000108,,
950,37.972657553,36.666496774,36.999851116,-600.000000108,,
951,38.012670890,36.667307395,37.000714843,-600.000000105,,
952,38.052684228,36.668636810,36.999638691,-600.000000104,,
953,38.092697566,36.671655006,37.000201759,-600.000000104,,
954,38.132710904,36.670128948,37.000601688,-600.000000101,,
955,38.172724241,36.673283978,37.000667314,-600.000000099,,
956,38.212737579,36.671659526,36.997783830,-600.000000100,,
957,38.252750917,36.674295711,37.000349535,-600.000000100,,
958,38.292764255,36.675247809,36.999122145,-600.000000099,,
959,38.332777593,36.676019694,36.998837026,-600.000000100,,
960,38.372790930,36.679429921,36.999883444,-600.000000101,,
961,38.412804268,36.679533805,37.000835897,-600.000000102,,
962,38.452817606,36.677892222,37.001775115,-600.000000102,,
963,38.492830944,36.681086137,36.998941890,-600.000000104,,
964,38.532844281,36.680848820,37.001331410,-600.000000106,,
965,38.572857619,36.682064566,36.999058941,-600.000000104,,
966,38.612870957,36.683823575,36.999947228,-600.000000104,,
967,38.652884295,36.684231180,36.999429923,-600.000000102,,
968,38.692897633,36.686500242,36.999711194,-600.000000101,,
969,38.732910970,36.686668408,36.998785157,-600.000000101,,
970,38.772924308,36.689743619,36.999543452,-600.000000102,,
971,38.812937646,36.690697172,37.000039672,-600.000000102,,
972,38.852950984,36.690516451,36.999864025,-600.000000104,,
973,38.892964321,36.690705608,37.000342096,-600.000000106,,
974,38.932977659,36.690642829,37.001196778,-600.000000105,,
975,38.972990997,36.691806993,37.000693207,-600.000000104,,
976,39.013004335,36.695219675,37.000086676,-600.000000104,,
977,39.053017673,36.696905729,36.998986260,-600.000000102,,
978,39.093031010,36.696911108,37.000075899,-600.000000100,,
979,39.133044348,36.698569259,37.001106934,-600.000000099,,
980,39.173057686,36.698052088,37.001756780,-600.000000099,,
981,39.213071024,36.699912977,36.999047600,-600.000000102,,
982,39.253084361,36.698436808,37.002031755,-600.000000104,,
983,39.293097699,36.700704758,36.998681392,-600.000000106,,
984,39.333111037,36.703115620,37.001590880,-600.000000106,,
985,39.373124375,36.705243124,37.001129178,-600.000000107,,
986,39.413137713,36.704323989,36.999984816,-600.000000108,,
987,39.453151050,36.707211740,36.999943853,-600.000000104,,
988,39.493164388,36.706030229,36.999043669,-600.000000105,,
989,39.533177726,36.708908582,37.000790235,-600.000000103,,
990,39.573191064,36.709670187,37.002515320,-600.000000104,,
991,39.613204401,36.710333970,36.998705410,-600.000000102,,
992,39.653217739,36.711064731,37.001193871,-600.000000104,,
993,39.693231077,36.711523572,37.000016895,-600.000000107,,
994,39.733244415,36.713978996,37.000063152,-600.000000108,,
995,39.773257753,36.712673030,36.999974903,-600.000000108,,
996,39.813271090,36.714502952,37.000026621,-600.000000108,,
997,39.853284428,36.716725407,37.000389692,-600.000000107,,
998,39.893297766,36.718469182,37.001672998,-600.000000108,,
999,39.933311104,36.717415595,37.001878710,-600.000000107,,
1000,39.973324441,36.719423566,36.998290964,-600.000000105,,
1001,40.013337779,36.719981423,36.997745602,-600.000000105,,
1002,40.053351117,36.721777549,36.999944094,-600.000000107,,
1003,40.093364455,36.721735673,36.999877389,-600.000000106,,
1004,40.133377793,36.723317721,37.001299791,-600.000000105,,
1005,40.173391130,36.725486297,36.999931154,-600.000000105,,
1006,40.213404468,36.725015526,37.001232052,-600.000000105,,
1007,40.253417806,36.726032593,37.000149893,-600.000000107,,
1008,40.293431144,36.727481699,37.001042620,-600.000000106,,
1009,40.333444481,36.728086287,37.000319345,-600.000000108,,
1010,40.373457819,36.726027426,36.999826176,-600.000000107,,
1011,40.413471157,36.730292213,36.999354923,-600.000000107,,
1012,40.453484495,36.731269372,37.000656528,-600.000000106,,
1013,40.493497833,36.730135539,37.000081102,-600.000000106,,
1014,40.533511170,36.733803047,37.000257932,-600.000000107,,
1015,40.573524508,36.732935241,36.999569972,-600.000000107,,
1016,40.613537846,36.735118602,36.999330824,-600.000000108,,
1017,40.653551184,36.735570461,37.000350343,-600.000000108,,
1018,40.693564522,36.737753019,37.000899645,-600.000000105,,
1019,40.733577859,36.737421805,37.000666209,-600.000000107,,
1020,40.773591197,36.738674469,36.999656970,-600.000000106,,
1021,40.813604535,36.740200034,36.998979781,-600.000000107,,
1022,40.853617873,36.739837737,36.999569416,-600.000000108,,
1023,40.893631210,36.741767175,37.000759147,-600.000000109,,
1024,40.933644548,36.741996835,36.998771624,-600.000000109,,
1025,40.973657886,36.743423641,36.998887930,-600.000000108,,
1026,41.013671224,36.743951302,37.000231876,-600.000000108,,
1027,41.053684562,36.745724817,36.999011834,-600.000000109,,
1028,41.093697899,36.749293325,37.000456719,-600.000000110,,
1029,41.133711237,36.748540182,36.999297482,-600.000000112,,
1030,41.173724575,36.747322605,37.001140594,-600.000000110,,
1031,41.213737913,36.749324085,37.000891294,-600.000000106,,
1032,41.253751250,36.750182842,36.998563758,-600.000000107,,
1033,41.293764588,36.752182527,36.998807954,-600.000000107,,
1034,41.333777926,36.752911702,37.000526525,-600.000000105,,
1035,41.373791264,36.751217465,36.997988542,-600.000000103,,
1036,41.413804602,36.753672153,36.998817166,-600.000000106,,
1037,41.453817939,36.754293415,36.999955815,-600.000000105,,
1038,41.493831277,36.757890699,36.999930810,-600.000000106,,
1039,41.533844615,36.759207889,37.001282156,-600.000000106,,
1040,41.573857953,36.756699645,36.999633643,-600.000000105,,
1041,41.613871290,36.757273630,36.999606944,-600.000000105,,
1042,41.653884628,36.759102966,37.000174648,-600.000000106,,
1043,41.693897966,36.759166478,36.999971392,-600.000000104,,
1044,41.733911304,36.760941669,37.001039219,-600.000000103,,
1045,41.773924642,36.761570144,36.998425980,-600.000000104,,
1046,41.813937979,36.761826699,37.000007689,-600.000000104,,
1047,41.853951317,36.765447124,37.000256223,-600.000000105,,
1048,41.893964655,36.765831091,36.998966256,-600.000000103,,
1049,41.933977993,36.764294756,36.998855703,-600.000000103,,
1050,41.973991330,36.765763556,36.999917616,-600.000000103,,
1051,42.014004668,36.767560445,37.000194025,-600.000000105,,
1052,42.054018006,36.768906356,37.000248201,-600.000000103,,
1053,42.094031344,36.769326352,36.999867610,-600.000000104,,
1054,42.134044682,36.769455291,36.999029526,-600.000000105,,
1055,42.174058019,36.770376846,37.000340641,-600.000000103,,
1056,42.214071357,36.771033304,36.999392019,-600.000000103,,
1057,42.254084695,36.770064302,37.000130668,-600.000000102,,
1058,42.294098033,36.775133151,37.000466818,-600.000000103,,
1059,42.334111370,36.776151310,36.999974668,-600.000000105,,
1060,42.374124708,36.774610355,36.998854982,-600.000000103,,
1061,42.414138046,36.776473758,37.001461753,-600.000000104,,
1062,42.454151384,36.776730319,37.000006399,-600.000000104,,
1063,42.494164722,36.778579723,36.999106172,-600.000000103,,
1064,42.534178059,36.779597783,37.001128685,-600.000000106,,
1065,42.574191397,36.779069464,37.000455850,-600.000000107,,
1066,42.614204735,36.779378964,37.000746904,-600.000000107,,
1067,42.654218073,36.780649511,36.997896831,-600.000000108,,
1068,42.694231410,36.781092835,36.999631621,-600.000000108,,
1069,42.734244748,36.781257330,37.001081190,-600.000000106,,
1070,42.774258086,36.784791001,36.999413026,-600.000000107,,
1071,42.814271424,36.784204477,36.999954785,-600.000000109,,
1072,42.854284762,36.785722858,37.000060979,-600.000000108,,
1073,42.894298099,36.787020912,37.000575382,-600.000000108,,
1074,42.934311437,36.785108767,37.000256900,-600.000000108,,
1075,42.974324775,36.787008703,37.000246885,-600.000000108,,
1076,43.014338113,36.789816370,37.000045766,-600.000000108,,
1077,43.054351450,36.789092316,37.001313499,-600.000000112,,
1078,43.094364788,36.791152188,36.999382180,-600.000000111,,
1079,43.134378126,36.791699876,36.999511472,-600.000000111,,
1080,43.174391464,36.790627819,36.999125299,-600.000000109,,
1081,43.214404802,36.795594019,36.999597009,-600.000000109,,
1082,43.254418139,36.794329133,37.000874849,-600.000000110,,
1083,43.294431477,36.794546398,37.000515192,-600.000000108,,
1084,43.334444815,36.795658024,37.001709395,-600.000000107,,
1085,43.374458153,36.794845602,36.998349338,-600.000000109,,
1086,43.414471490,36.796626568,36.999591125,-600.000000109,,
1087,43.454484828,36.798579001,37.000877062,-600.000000108,,
1088,43.494498166,36.798427580,37.001634168,-600.000000109,,
1089,43.534511504,36.797643386,36.999520439,-600.000000109,,
1090,43.574524842,36.799146778,36.999708567,-600.000000108,,
1091,43.614538179,36.800147524,36.997909842,-600.000000108,,
1092,43.654551517,36.801543735,37.000938486,-600.000000109,,
1093,43.694564855,36.802573766,36.999092961,-600.000000107,,
1094,43.734578193,36.801798321,36.999858615,-600.000000109,,
1095,43.774591531,36.803280087,36.999529034,-600.000000109,,
1096,43.814604868,36.802756773,36.999119304,-600.000000109,,
1097,43.854618206,36.804966129,37.000460933,-600.000000108,,
1098,43.894631544,36.804432587,36.999852669,-600.000000109,,
1099,43.934644882,36.806196686,36.999211644,-600.000000108,,
1100,43.974658219,36.807947437,37.001099506,-600.000000105,,
1101,44.014671557,36.810008804,36.997973245,-600.000000105,,
1102,44.054684895,36.808755667,36.998125684,-600.000000106,,
1103,44.094698233,36.809595197,36.999831203,-600.000000107,,
1104,44.134711571,36.811293128,37.001326441,-600.000000108,,
1105,44.174724908,36.809646863,37.001036396,-600.000000109,,
1106,44.214738246,36.813007934,37.000821753,-600.000000108,,
1107,44.254751584,36.811488788,37.001430368,-600.000000110,,
1108,44.294764922,36.811061484,37.000409493,-600.000000110,,
1109,44.334778259,36.813616370,36.998612750,-600.000000109,,
1110,44.374791597,36.814431375,37.000163768,-600.000000109,,
1111,44.414804935,36.815612278,36.999150202,-600.000000108,,
1112,44.454818273,36.816378741,36.999220222,-600.000000108,,
1113,44.494831611,36.816310010,36.999419910,-600.000000109,,
1114,44.534844948,36.818394584,37.000953849,-600.000000111,,
1115,44.574858286,36.817766489,36.999767642,-600.000000112,,
1116,44.614871624,36.817916638,36.999739245,-600.000000114,,
1117,44.654884962,36.819067454,37.000450460,-600.000000113,,
1118,44.694898299,36.821410751,37.001975027,-600.000000112,,
1119,44.734911637,36.820408858,37.000378659,-600.000000111,,
1120,44.774924975,36.821825086,37.000374962,-600.000000113,,
1121,44.814938313,36.823460836,37.000187557,-600.000000114,,
1122,44.854951651,36.822286842,36.999362636,-600.000000116,,
1123,44.894964988,36.824860662,36.999323477,-600.000000117,,
1124,44.934978326,36.824672707,37.000728266,-600.000000118,,
1125,44.974991664,36.825026424,36.999733500,-600.000000120,,
1126,45.015005002,36.825309799,37.001854765,-600.000000121,,
1127,45.055018339,36.825502776,36.999055317,-600.000000122,,
1128,45.095031677,36.826637145,36.999224051,-600.000000122,,
1129,45.135045015,36.829060000,36.999074737,-600.000000122,,
1130,45.175058353,36.828914277,37.000681848,-600.000000120,,
1131,45.215071691,36.829962203,37.000385875,-600.000000120,,
1132,45.255085028,36.828502227,37.000732501,-600.000000119,,
1133,45.295098366,36.830242507,36.999215930,-600.000000119,,
1134,45.335111704,36.833190276,37.000701954,-600.000000116,,
1135,45.375125042,36.831572387,37.001310954,-600.000000118,,
1136,45.415138379,36.833999727,36.999145944,-600.000000116,,
1137,45.455151717,36.833428161,37.001222521,-600.000000115,,
1138,45.495165055,36.834487013,36.999604227,-600.000000116,,
1139,45.535178393,36.835699682,36.998141439,-600.000000115,,
1140,45.575191731,36.834776308,36.999900344,-600.000000115,,
1141,45.615205068,36.835659414,37.000515102,-600.000000114,,
1142,45.655218406,36.836946916,37.001041350,-600.000000112,,
1143,45.695231744,36.836170687,36.999901905,-600.000000111,,
1144,45.735245082,36.838759869,36.999842253,-600.000000110,,
1145,45.775258419,36.838646171,37.000248049,-600.000000110,,
1146,45.815271757,36.840323765,37.000359893,-600.000000110,,
1147,45.855285095,36.839231189,37.000981646,-600.000000110,,
1148,45.895298433,36.839738683,37.000231165,-600.000000111,,
1149,45.935311771,36.839674489,37.001741359,-600.000000110,,
1150,45.975325108,36.840438979,36.998523582,-600.000000109,,
1151,46.015338446,36.842275720,37.000205970,-600.000000109,,
1152,46.055351784,36.839318667,36.999883216,-600.000000108,,
1153,46.095365122,36.843341542,37.001874426,-600.000000108,,
1154,46.135378459,36.844387470,36.998917381,-600.000000108,,
1155,46.175391797,36.843372402,37.001210162,-600.000000112,,
1156,46.215405135,36.843806137,36.998228756,-600.000000112,,
1157,46.255418473,36.846195547,37.001045050,-600.000000115,,
1158,46.295431811,36.847106877,37.000980728,-600.000000116,,
1159,46.335445148,36.846810609,37.000174364,-600.000000118,,
1160,46.375458486,36.847591141,37.000799432,-600.000000118,,
1161,46.415471824,36.848573236,37.001673025,-600.000000122,,
1162,46.455485162,36.848848310,36.999727898,-600.000000122,,
1163,46.495498499,36.846919098,36.999850923,-600.000000122,,
1164,46.535511837,36.849946951,37.000405578,-600.000000122,,
1165,46.575525175,36.849475340,37.000504061,-600.000000120,,
1166,46.615538513,36.852185307,37.001764604,-600.000000122,,
1167,46.655551851,36.849733655,37.001827801,-600.000000123,,
1168,46.695565188,36.850805248,37.000138687,-600.000000124,,
1169,46.735578526,36.852168389,37.000607033,-600.000000124,,
1170,46.775591864,36.854500576,36.997875990,-600.000000122,,
1171,46.815605202,36.854502241,36.999960548,-600.000000119,,
1172,46.855618540,36.854513024,36.998809353,-600.000000120,,
1173,46.895631877,36.853600889,37.000460590,-600.000000120,,
1174,46.935645215,36.855918125,36.997960366,-600.000000118,,
1175,46.975658553,36.856766096,36.998623449,-600.000000117,,
1176,47.015671891,36.856362295,37.000587243,-600.000000118,,
1177,47.055685228,36.856441590,36.999669180,-600.000000114,,
1178,47.095698566,36.856942686,36.999997745,-600.000000114,,
1179,47.135711904,36.857276761,36.998131518,-600.000000115,,
1180,47.175725242,36.858545380,36.999981556,-600.000000113,,
1181,47.215738580,36.860572296,36.999173866,-600.000000112,,
1182,47.255751917,36.860684906,37.000887240,-600.000000114,,
1183,47.295765255,36.860726572,37.000390177,-600.000000112,,
1184,47.335778593,36.862411630,37.000951761,-600.000000114,,
1185,47.375791931,36.861408582,36.998883162,-600.000000114,,
1186,47.415805268,36.860839846,37.000030734,-600.000000114,,
1187,47.455818606,36.859989212,36.998625017,-600.000000114,,
1188,47.495831944,36.863726149,36.997686163,-600.000000114,,
1189,47.535845282,36.864448779,37.001848596,-600.000000113,,
1190,47.575858620,36.863631037,36.999429001,-600.000000112,,
1191,47.615871957,36.864444949,36.999495248,-600.000000111,,
1192,47.655885295,36.866884626,36.999578214,-600.000000115,,
1193,47.695898633,36.865928016,36.999172021,-600.000000110,,
1194,47.735911971,36.865566792,37.001027172,-600.000000111,,
1195,47.775925308,36.868387737,37.000578415,-600.000000112,,
1196,47.815938646,36.867896241,37.002601853,-600.000000110,,
1197,47.855951984,36.866802866,37.002208485,-600.000000110,,
1198,47.895965322,36.869258088,37.001268486,-600.000000111,,
1199,47.935978660,36.868722490,36.998187248,-600.000000113,,
1200,47.975991997,36.869035673,37.000108220,-600.000000113,,
1201,48.016005335,36.870807395,36.999446773,-600.000000113,,
1202,48.056018673,36.871495483,37.000561347,-600.000000112,,
1203,48.096032011,36.871967201,36.999484461,-600.000000112,,
1204,48.136045348,36.871475134,36.999541446,-600.000000112,,
1205,48.176058686,36.871971591,37.000067599,-600.000000113,,
1206,48.216072024,36.874261976,36.997465232,-600.000000111,,
1207,48.256085362,36.873152026,36.998828053,-600.000000109,,
1208,48.296098700,36.874402568,37.001970549,-600.000000110,,
1209,48.336112037,36.873970002,37.000228417,-600.000000110,,
1210,48.376125375,36.873869696,36.999342345,-600.000000108,,
1211,48.416138713,36.874522044,37.000682487,-600.000000107,,
1212,48.456152051,36.873310970,37.000020656,-600.000000105,,
1213,48.496165388,36.875838652,37.000009445,-600.000000104,,
1214,48.536178726,36.877738256,37.001294908,-600.000000105,,
1215,48.576192064,36.875521506,37.000238350,-600.000000105,,
1216,48.616205402,36.878265905,37.000329766,-600.000000105,,
1217,48.656218740,36.875554946,36.999642197,-600.000000107,,
1218,48.696232077,36.877358080,36.997920291,-600.000000106,,
1219,48.736245415,36.878574311,37.000281127,-600.000000107,,
1220,48.776258753,36.878628800,37.000350829,-600.000000108,,
1221,48.816272091,36.878801374,36.998304806,-600.000000105,,
1222,48.856285428,36.880432074,36.999033379,-600.000000106,,
1223,48.896298766,36.880426062,37.000535434,-600.000000106,,
1224,48.936312104,36.881905678,36.998971591,-600.000000108,,
1225,48.976325442,36.880199952,37.001565705,-600.000000108,,
