,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
30,1.160386796,37.000248104,37.000774668,37.000558284,36.999058173,37.000490325,37.001811818,0.000000000,duration_injection,3
31,1.200400133,37.001547652,36.999141481,36.999642950,37.001654205,36.999257050,36.998376333,0.000000000,injectate_temperature,7
32,1.240413471,36.999919361,36.999498707,36.999116919,37.000246315,37.000397698,37.000665588,0.000000000,injectate_volume,20
33,1.280426809,37.000371266,37.000162689,37.001778056,37.000667170,36.999394902,37.001066389,0.000000000,cardiac_output,4500
34,1.320440147,37.000379841,37.001388888,36.999407072,37.001043839,37.000751789,37.000177441,0.000000000,blood_vol_patient,4500
35,1.360453484,37.000204089,37.001096808,37.000854397,36.998790321,36.999871237,36.998121700,0.000000000,start_temp_patient,37
36,1.400466822,37.001747474,36.999016288,37.001470590,37.001236963,37.000612301,36.999797434,0.000000000,patient_body_volume,70
37,1.440480160,37.001087646,37.002081190,36.998529738,37.000726733,37.000176845,37.000283307,0.000000000,radiative_heat_loss_patient,0
38,1.480493498,36.999387986,36.999590801,36.999117601,36.999699356,37.000195968,36.998213754,0.000000000,patient_heat_production,0
39,1.520506836,36.999084057,37.000035425,36.999811639,37.000021502,37.001374363,36.999241145,0.000000000,extravascular_lung_water,500
40,1.560520173,36.998717216,37.000008707,36.999728214,37.000610802,37.000537751,37.000650911,0.000000000,patient_out,90
41,1.600533511,37.000671500,36.999988899,37.000203248,37.000666455,36.998516679,36.998906749,0.000000000,patient_in,92
42,1.640546849,36.999688063,36.999580925,37.000198953,37.000982771,36.999968391,36.999666866,0.000000000,picco_location,25
43,1.680560187,36.999736546,36.997588566,37.001320910,37.000687143,36.999248972,37.001125471,0.000000000,swan_ganz_location,6
44,1.720573525,36.998388793,36.999233536,37.001845291,36.999145024,36.999882214,37.001674582,0.000000000,heat_exchange_body,25.0
45,1.760586862,36.999809978,36.999078308,37.001261295,37.000148152,36.999836587,36.998871570,0.000000000,heat_exchange_evlw,25.0
46,1.800600200,37.000343072,36.998185095,36.999677630,37.001415657,37.001132778,37.000115350,0.000000000,frac_capillaries_slow,10
47,1.840613538,37.001038019,37.000492730,37.000332478,36.998677270,37.000667992,37.002385182,0.000000000,frac_capillaries_medium,20
48,1.880626876,36.999058177,37.000987805,37.000515524,36.999676372,36.999963261,36.999847998,0.000000000,frac_capillaries_fast,70
49,1.920640213,36.999716244,36.999929328,37.000063269,36.998934786,37.000760622,36.999901938,0.000000000,conduction_frac_patient,0
50,1.960653551,36.999907560,36.999415771,36.999795845,36.998267561,36.998722256,37.000386574,0.000000000,,
51,2.000666889,36.999616769,37.001474740,36.999193477,37.001378012,37.000870643,37.001141557,0.000000000,,
52,2.040680227,37.001331406,37.000072663,37.000676645,37.000400495,37.000263483,36.999565028,0.000000000,,
53,2.080693565,37.000152347,37.000824898,37.000554014,36.999635314,36.998463807,36.999735528,0.000000000,,
54,2.120706902,37.000393161,36.999890288,37.002101470,36.999724045,36.998412851,36.999247543,0.000000000,,
55,2.160720240,36.998947813,36.999897243,37.000075205,37.000484299,36.999147568,37.000154634,0.000000000,,
56,2.200733578,36.998646226,37.001971708,36.999593673,37.000257528,37.000389860,36.999498612,0.000000000,,
57,2.240746916,37.002166837,37.000422987,37.001042739,37.000010356,37.000279948,36.998811044,0.000000000,,
58,2.280760253,36.999703347,37.000376859,36.999390519,36.999405509,37.000796364,37.001935257,0.000000000,,
59,2.320773591,37.000089526,37.000064745,37.001630877,36.999770683,36.998393629,37.000046313,0.000000000,,
60,2.360786929,37.001990641,36.999577388,37.001364900,36.998466228,36.998263511,36.999032634,0.000000000,,
61,2.400800267,36.998103274,37.001229730,36.998905785,37.000894627,36.998411711,36.999359296,0.000000000,,
62,2.440813605,36.997621994,36.999563657,36.999412955,37.000169294,37.000753116,36.999602543,0.000000000,,
63,2.480826942,36.998900653,36.999025745,36.999970183,37.001217105,37.000738780,37.000763597,0.000000000,,
64,2.520840280,36.998660747,37.000459843,36.999309637,36.998976137,36.998251973,36.999484245,0.000000000,,
65,2.560853618,37.000452795,37.001349209,36.999732898,37.001085071,36.999477913,36.999876545,0.000000000,,
66,2.600866956,36.998667794,36.999496597,36.999501105,37.000354303,37.001067865,37.000195983,0.000000000,,
67,2.640880293,36.999992921,37.000122325,37.000400008,37.000971840,36.998960702,37.000030861,0.000000000,,
68,2.680893631,36.999984089,36.998802246,36.999913918,36.999839744,37.000003454,36.999145239,0.000000000,,
69,2.720906969,36.998888497,36.997926571,37.000584049,37.000002995,36.998460791,36.999542537,0.000000000,,
70,2.760920307,37.002136621,37.000075984,37.001682444,36.999482003,37.001168293,37.000852783,0.000000000,,
71,2.800933645,37.000256533,37.000137714,37.001445909,36.999460144,36.999480861,36.999822901,0.000000000,,
72,2.840946982,36.999673782,37.001701356,37.000238241,37.000866324,36.999188637,36.998837425,0.000000000,,
73,2.880960320,36.998947089,37.000552583,37.001473589,36.998102765,37.000019833,36.998208511,0.000000000,,
74,2.920973658,36.997698890,36.999276483,36.998020674,36.999258203,37.000554467,37.000523581,0.000000000,,
75,2.960986996,37.000045977,37.000593483,37.000322840,37.000708658,37.000136190,37.000675094,0.000000000,,
76,3.001000333,37.001335920,37.000955944,37.001043397,36.999164566,36.999524391,36.997704863,0.000000000,,
77,3.041013671,36.999734991,37.001836927,36.999988908,37.000122312,37.000308454,37.000111611,0.000000000,,
78,3.081027009,36.999540371,36.999598378,36.997681293,37.000615128,36.999600177,37.000498214,0.000000000,,
79,3.121040347,36.999632072,37.000791440,36.998897250,36.999641716,36.998943153,37.000703437,0.000000000,,
80,3.161053685,37.001709497,37.001736042,37.000076630,36.999446657,36.999425126,37.000878398,0.000000000,,
81,3.201067022,36.999274640,37.002421568,37.000945156,37.000449933,37.000766258,36.999976134,0.000000000,,
82,3.241080360,37.002926729,37.000309216,36.998679026,37.000807499,36.999634591,36.998760549,0.000000000,,
83,3.281093698,36.999521175,37.000990228,37.000589882,37.000206282,37.001096205,36.998347986,0.000000000,,
84,3.321107036,37.000051819,37.001031838,37.000911039,36.998334879,37.001201503,37.000738766,0.000000000,,
85,3.361120373,37.002012557,36.998823715,36.999884104,37.001906015,36.999117955,36.999851075,0.000000000,,
86,3.401133711,36.999509983,37.001246757,36.999582063,36.996098491,37.000892600,37.000154431,0.000000000,,
87,3.441147049,36.999749382,37.000478217,36.999794615,36.998526135,37.000512128,36.999039243,0.000000000,,
88,3.481160387,37.002434556,37.001087425,36.999870113,37.001028862,36.997053575,36.999480705,0.000000000,,
89,3.521173725,36.999775835,36.998778027,36.999544456,37.000090557,37.000162110,36.999627659,0.000000000,,
90,3.561187062,36.998812393,36.998953708,37.000906438,36.999258327,37.000461717,37.001203264,0.000000000,,
91,3.601200400,36.999464927,36.998491931,37.002072361,36.998804048,36.999928949,36.999864351,0.000000000,,
92,3.641213738,37.000005519,37.000788883,36.999517409,37.000061451,37.002063800,37.000890878,0.000000000,,
93,3.681227076,37.001205981,36.999861506,36.999768303,37.000434733,36.999365561,36.999297126,0.000000000,,
94,3.721240413,36.999102846,37.000889048,36.999608951,36.999794444,37.000106266,36.997740953,0.000000000,,
95,3.761253751,36.999678696,37.000038277,36.997020300,36.999417663,37.000800525,37.000568642,0.000000000,,
96,3.801267089,37.000815438,37.001054200,36.998942895,36.999628158,37.000057903,37.000387131,0.000000000,,
97,3.841280427,37.000125554,37.000813579,36.999842326,37.000393912,37.000126399,36.999918022,0.000000000,,
98,3.881293765,37.002215535,37.001517706,36.997953896,37.000708937,36.999118085,37.000717581,0.000000000,,
99,3.921307102,37.000553592,36.999840799,36.999063251,36.998896252,36.999540295,37.000891123,0.000000000,,
100,3.961320440,37.000329376,36.999638438,37.000191203,36.998672704,37.000180870,37.001001335,0.000000000,,
101,4.001333778,36.999216208,37.000491047,36.997173783,37.000062997,36.998628228,37.001070418,0.000000000,,
102,4.041347116,37.000168563,36.999348887,37.001006432,37.000358602,36.997784694,37.000852215,0.000000000,,
103,4.081360453,37.000392159,37.000351683,37.001185039,37.000956227,37.000259556,36.999298013,0.000000000,,
104,4.121373791,36.998843618,36.999045031,37.000481469,36.998563793,36.999723180,36.998724687,0.000000000,,
105,4.161387129,36.999631597,36.998392867,37.001149614,36.998977551,37.000431437,36.998122469,0.000000000,,
106,4.201400467,36.999272620,37.000694768,36.999989304,37.000189952,36.998748402,37.001253091,0.000000000,,
107,4.241413805,36.998698656,36.998906193,36.999210435,37.001287725,36.998705890,37.000123297,0.000000000,,
108,4.281427142,37.001460334,37.000997717,36.998930322,36.998105742,36.998924377,36.999607608,0.000000000,,
109,4.321440480,36.998661582,36.999632789,37.000067871,36.999244412,37.000715078,37.000436526,0.000000000,,
110,4.361453818,37.000168899,36.999420165,36.998366039,36.999861757,36.999313969,36.998818639,0.000000000,,
111,4.401467156,36.999150087,37.000361562,37.000912081,37.000252039,37.001533502,37.000602303,0.000000000,,
112,4.441480493,37.001693494,37.000995399,37.000684109,37.000631203,36.999979371,36.999568090,0.000000000,,
113,4.481493831,36.999269504,36.999682828,37.000611925,36.999707473,36.999180857,37.000954739,0.000000000,,
114,4.521507169,36.998771049,37.000048722,37.000125502,37.000343269,37.000003270,36.998361182,0.000000000,,
115,4.561520507,37.000031215,36.999336247,36.999338403,36.998993688,36.999298312,37.000568933,0.000000000,,
116,4.601533845,36.999267914,37.000314001,37.001963805,37.000381369,37.000780005,37.000650256,0.000000000,,
117,4.641547182,37.000735969,37.000340118,37.000761755,37.000132112,37.000232342,36.999647550,0.000000000,,
118,4.681560520,36.999887461,36.999821451,37.000302659,37.000282377,37.000891324,36.999442962,0.000000000,,
119,4.721573858,37.000503879,37.001368692,37.000801788,36.999169531,36.999420174,36.998906524,0.000000000,,
120,4.761587196,37.000285959,36.999343914,36.999929150,37.000315562,36.999365882,37.001128204,0.000000000,,
121,4.801600534,36.997353004,36.998917635,37.002386947,36.997814193,37.000591271,36.999273707,0.000000000,,
122,4.841613871,36.999405144,37.001723320,36.999554730,36.999057118,37.000205933,36.999853778,0.000000000,,
123,4.881627209,37.000529415,36.999406957,37.000588504,36.998545159,37.000295803,37.002262633,0.000000000,,
124,4.921640547,37.000465437,37.000964515,37.000175804,37.000222988,37.000612184,36.998968694,0.000000000,,
125,4.961653885,36.999832800,37.000685049,36.999414880,37.001512362,36.999518463,36.999469369,0.000000000,,
126,5.001667222,37.000307777,36.999514951,36.997687235,37.001159130,37.000132344,36.999966715,0.000000000,,
127,5.041680560,36.998908797,37.000274421,37.001606638,36.997518802,36.997906691,37.001472979,0.000000000,,
128,5.081693898,36.998988473,37.000679276,37.001254565,37.000129028,36.998786444,37.000599747,0.000000000,,
129,5.121707236,37.001020527,37.000767733,37.000134188,37.000180744,37.000822499,36.999046725,0.000000000,,
130,5.161720574,37.000244630,37.000285250,36.998886115,37.000807034,37.001705651,37.001657169,0.000000000,,
131,5.201733911,37.000067451,36.999668064,36.997775251,37.001189637,37.002722605,36.999652747,0.000000000,,
132,5.241747249,36.999620083,37.000361612,36.999804811,36.998911355,36.998712765,37.000037947,0.000000000,,
133,5.281760587,37.002194571,37.000484316,37.001222805,36.999920166,36.999659361,37.000244597,0.000000000,,
134,5.321773925,37.000088936,36.999744736,36.998169187,37.000933430,37.001566881,36.998603469,0.000000000,,
135,5.361787262,37.000143947,37.001085856,36.999442657,36.998450072,36.998429482,36.999775388,0.000000000,,
136,5.401800600,37.000514560,36.999346867,37.000887784,37.000617818,37.000076706,36.999504904,0.000000000,,
137,5.441813938,37.000357463,36.999008553,37.001082815,36.998980368,36.999115309,36.999598537,0.000000000,,
138,5.481827276,36.999881648,36.999146578,36.998304817,36.999153984,37.000434965,36.999426285,0.000000000,,
139,5.521840614,36.998641710,37.003135545,36.998600240,37.000685314,36.999713181,36.998795178,0.000000000,,
140,5.561853951,37.000179548,36.999764385,36.999917005,36.999274400,36.997767407,37.000059668,0.000000000,,
141,5.601867289,37.000737863,36.999877655,37.001311769,37.000893193,37.000921977,36.999323752,0.000000000,,
142,5.641880627,37.001141228,37.000487564,36.999763787,37.000640144,37.001985909,36.999950864,0.000000000,,
143,5.681893965,36.998955812,37.000704012,36.999055524,37.000952856,37.000432551,36.998593942,0.000000000,,
144,5.721907302,37.001402924,37.000667380,36.999802816,36.998605410,36.998747728,37.000828135,0.000000000,,
145,5.761920640,37.000681864,36.997637280,36.999082669,36.999584857,36.998640907,37.001353841,0.000000000,,
146,5.801933978,37.001755069,37.001405384,36.999062438,37.002420085,37.000591735,37.000445147,0.000000000,,
147,5.841947316,37.000538140,36.998903310,37.000684320,37.000545161,36.999589178,36.999321617,0.000000000,,
148,5.881960654,36.998312373,36.998141907,37.000913365,36.999180412,37.000461715,37.000369190,0.000000000,,
149,5.921973991,37.000127861,36.999413287,37.001203488,37.001231229,37.001684388,37.000744381,0.000000000,,
150,5.961987329,37.000767611,36.998989419,37.000524091,37.000096085,36.999750304,36.999716480,0.000000000,,
151,6.002000667,37.001236699,36.999525461,36.999573236,37.000289943,37.001553595,36.998863081,0.000000000,,
152,6.042014005,36.999056885,36.999565466,37.003166102,37.000920955,36.999178051,37.001105502,0.000000000,,
153,6.082027342,36.998257514,36.998471611,36.999341401,37.000051257,36.999782973,37.000355575,0.000000000,,
154,6.122040680,36.999306017,36.999735340,36.999419471,37.000917838,37.000941956,37.000013824,0.000000000,,
155,6.162054018,37.000609201,37.001137890,36.999233514,36.999899073,36.998749611,37.000351834,0.000000000,,
156,6.202067356,36.999731714,36.998994264,37.000046539,36.999901682,37.001063783,36.999476883,0.000000000,,
157,6.242080694,36.997378202,37.000063908,37.000639040,36.999063905,36.998820954,37.001383322,0.000000000,,
158,6.282094031,36.999801007,37.001117394,36.999520733,37.001047897,37.001039106,37.000155172,0.000000000,,
159,6.322107369,36.999174866,36.999232134,36.998810345,36.997905586,37.000571187,36.999288946,0.000000000,,
160,6.362120707,37.000917586,36.999179955,36.999310669,36.999885472,37.000110664,36.999033232,0.000000000,,
161,6.402134045,36.999169215,37.001661426,36.998896604,36.998914241,36.998733980,37.000528967,0.000000000,,
162,6.442147382,36.998669692,37.000456979,37.000057872,37.000046966,37.000305017,37.000611225,0.000000000,,
163,6.482160720,37.000656402,37.001588380,37.000354815,36.999799466,37.001045958,37.001403660,0.000000000,,
164,6.522174058,37.000287749,36.998558880,37.000081844,36.997908488,36.999368315,36.998923691,0.000000000,,
165,6.562187396,36.999636378,36.999758948,36.999756575,36.999073080,36.999182451,36.999279509,0.000000000,,
166,6.602200734,36.998904849,37.001160555,37.000650742,36.999756797,36.999652879,37.000773561,0.000000000,,
167,6.642214071,36.998723794,36.999839314,36.999988806,36.997770125,36.999855868,36.999761971,0.000000000,,
168,6.682227409,36.998639567,36.999633220,36.998562709,36.998661898,36.999460383,36.998890302,0.000000000,,
169,6.722240747,37.001166030,36.998232069,36.999801607,36.999181133,36.999653219,36.999912850,0.000000000,,
170,6.762254085,37.000503120,36.998851708,37.001024093,36.997995168,37.001169867,36.999770446,0.000000000,,
171,6.802267422,37.001317191,36.999626173,37.000966700,37.000760325,37.001272490,36.999304180,0.000000000,,
172,6.842280760,36.998906279,37.000234846,37.002281805,36.999089664,37.001044899,36.998699471,0.000000000,,
173,6.882294098,36.999102992,36.998756926,36.999395550,36.999450160,36.999770349,36.998425796,0.000000000,,
174,6.922307436,36.998816275,36.999563529,36.999520811,37.000177514,37.000581949,36.999391160,0.000000000,,
175,6.962320774,37.001391735,37.000648902,37.001822713,37.002709125,37.001762605,37.000518626,0.000000000,,
176,7.002334111,36.999973815,36.998874447,36.999340949,37.001179946,37.000326138,36.997956808,0.000000000,,
177,7.042347449,37.001507011,37.000009001,37.000741900,36.997836286,36.999977759,37.001162145,0.000000000,,
178,7.082360787,36.999770934,36.998615125,37.000518813,36.999636897,36.999648355,37.000738884,0.000000000,,
179,7.122374125,37.001336119,37.000391031,37.001594281,37.000391198,37.000227076,36.999686144,0.000000000,,
180,7.162387462,36.999085410,37.002798240,36.999985642,37.000336517,37.000103827,37.000804303,0.000000000,,
181,7.202400800,36.999741731,36.999110703,37.000238632,37.001219157,36.999510512,37.001509135,0.000000000,,
182,7.242414138,37.000425521,37.000043902,37.002647737,36.999527640,37.001116177,36.999433094,0.000000000,,
183,7.282427476,36.999856261,36.998790827,37.000515201,37.000447803,37.000445872,36.999756991,0.000000000,,
184,7.322440814,36.999671719,37.001709327,36.999855977,36.998731925,36.998359794,37.000805187,0.000000000,,
185,7.362454151,36.998696422,36.998754424,36.999815032,37.002402843,37.000538951,36.999607883,0.000000000,,
186,7.402467489,37.000449529,36.998395561,36.999564968,36.999600599,36.998245291,36.999722786,0.000000000,,
187,7.442480827,37.001002550,37.001928912,36.999122752,36.999040689,37.000925852,37.001655204,0.000000000,,
188,7.482494165,37.000698017,37.000881871,36.999712475,36.999928941,36.999200661,36.998324379,0.000000000,,
189,7.522507503,37.001631735,37.000047173,37.000214103,37.001779804,36.999906933,36.999322210,0.000000000,,
190,7.562520840,36.999534597,37.000441562,37.000156320,37.000139013,37.000292330,36.999893190,0.000000000,,
191,7.602534178,37.000820494,36.998638219,36.999521701,36.999914628,36.999521430,37.000000960,0.000000000,,
192,7.642547516,36.998299897,37.000042507,37.000149644,37.000154515,37.000413137,36.997970498,0.000000000,,
193,7.682560854,37.000020985,36.999802410,36.999153941,36.999718161,36.998191406,37.002066720,0.000000000,,
194,7.722574191,37.000705384,37.000768348,37.000817747,37.001134427,37.003168322,36.999646907,0.000000000,,
195,7.762587529,37.001185548,37.000309303,37.000029572,36.999054761,37.000841649,36.998380054,0.000000000,,
196,7.802600867,36.999493774,36.999987673,37.001040637,36.999861415,36.997051539,36.999456910,0.000000000,,
197,7.842614205,37.001391370,36.999185379,36.998830141,37.000387926,37.000638268,36.999067022,0.000000000,,
198,7.882627543,37.001383880,36.999382864,36.999056748,37.000418081,37.001095981,37.000956752,0.000000000,,
199,7.922640880,37.001915486,37.000745050,37.001862756,36.998674474,36.999872874,36.998848011,0.000000000,,
200,7.962654218,37.001443672,36.999784571,36.998174025,36.999996922,37.000107763,36.999491750,0.000000000,,
201,8.002667556,36.997950744,37.001381744,36.999372705,37.000770916,37.000135313,36.998586780,0.000000000,,
202,8.042680894,37.001118829,36.998701190,37.000488295,36.998302545,36.999405711,36.998872859,0.000000000,,
203,8.082694231,36.999994063,36.998981171,37.000853919,36.999708976,37.000574939,36.999063457,0.000000000,,
204,8.122707569,37.001407093,37.001258173,37.000523482,36.999601030,36.998988132,36.999397672,0.000000000,,
205,8.162720907,37.001753170,36.999061200,37.002278371,37.001026572,37.000025040,37.000804393,0.000000000,,
206,8.202734245,36.999586690,37.000397006,37.000499872,37.000486139,37.000479038,37.000559075,0.000000000,,
207,8.242747583,37.001973646,36.999009502,37.000004444,36.998339683,37.000453949,36.999814394,0.000000000,,
208,8.282760920,37.000626899,36.999501894,36.999828763,37.001020833,36.999215018,37.000604738,0.000000000,,
209,8.322774258,36.998052002,36.998140729,36.999408182,37.002264735,37.001109132,37.001476795,0.000000000,,
210,8.362787596,37.001193151,37.000858383,36.998709516,36.999543335,36.999298222,37.000399597,0.000000000,,
211,8.402800934,36.998570700,37.000798442,36.998762402,36.999426948,36.998854492,36.999654820,0.000000000,,
212,8.442814271,36.998740903,36.999604537,36.997853243,37.000589620,36.998395930,37.001258892,0.000000000,,
213,8.482827609,36.998663574,37.002432296,37.000909773,36.999365926,37.001126367,37.000742688,0.000000000,,
214,8.522840947,36.999104121,37.000119678,36.999559276,37.000646220,37.000630267,36.999399809,0.000000000,,
215,8.562854285,36.999615128,37.000062787,37.000507733,36.998335291,37.001527183,36.998897775,0.000000000,,
216,8.602867623,37.001544379,36.999388431,37.000698377,37.001148818,37.000537782,37.000820144,0.000000000,,
217,8.642880960,37.002183071,37.001034842,37.000538209,36.999928796,37.000273447,37.000019165,0.000000000,,
218,8.682894298,37.000726738,37.000500962,37.001251072,37.000551974,37.001395015,36.999893295,0.000000000,,
219,8.722907636,36.998955764,36.999942263,37.000552246,36.999056877,37.000215966,37.000385203,0.000000000,,
220,8.762920974,37.001047203,37.000138484,37.000650030,37.001411828,36.999100046,36.999897202,0.000000000,,
221,8.802934311,36.999950269,37.000048179,37.000689958,36.999662529,36.999091724,37.000930398,0.000000000,,
222,8.842947649,37.001350518,37.000864666,37.001819500,36.999402726,36.999458298,37.000195463,0.000000000,,
223,8.882960987,36.999581765,36.999578378,37.000852973,37.000124596,37.000290782,37.000725555,0.000000000,,
224,8.922974325,37.000608683,36.999424190,36.997837954,37.001542297,36.998598436,36.999818230,0.000000000,,
225,8.962987663,36.999923638,37.001210086,36.999094083,37.001061582,37.000564471,37.000986970,0.000000000,,
226,9.003001000,36.999645594,37.001185642,37.000786359,36.998911037,37.001490726,36.999514998,0.000000000,,
227,9.043014338,37.000799085,37.000461068,36.999778000,36.999883673,37.000418835,36.998516391,0.000000000,,
228,9.083027676,36.998924034,37.001580197,36.998306552,37.000881929,37.000048753,37.000892373,0.000000000,,
229,9.123041014,36.999833235,37.002416615,36.999185866,36.998610971,37.000189163,36.998201219,0.000000000,,
230,9.163054351,37.001135830,36.999028798,37.000960138,36.999286226,37.000605465,37.000822635,0.000000000,,
231,9.203067689,36.998442672,36.999246058,36.999817146,37.000738550,37.000177467,37.001347958,0.000000000,,
232,9.243081027,36.998624458,36.999485371,36.999121888,37.001242756,36.999391755,37.000164896,0.000000000,,
233,9.283094365,37.001987413,37.000603224,37.000625577,37.001773261,37.002407817,37.000346928,0.000000000,,
234,9.323107703,37.001083240,36.999131082,36.997530659,37.001239938,37.000934957,37.000129887,0.000000000,,
235,9.363121040,36.999433336,36.999850507,36.999469385,36.999430227,37.000222841,37.000060152,0.000000000,,
236,9.403134378,37.000443061,37.002322132,37.000427064,36.997604497,36.999001812,36.998724173,0.000000000,,
237,9.443147716,37.000632848,37.000111976,37.000455786,37.000783461,36.999836240,37.001010172,0.000000000,,
238,9.483161054,36.999981162,36.998841528,36.999553866,36.998981136,37.000889276,36.998986176,0.000000000,,
239,9.523174391,36.999087791,37.000558507,37.000083710,36.999812237,36.999265627,37.000003529,0.000000000,,
240,9.563187729,37.001234471,36.999650871,37.000398682,37.000367125,37.000020052,36.999380488,0.000000000,,
241,9.603201067,36.999270095,37.001599491,37.000150094,37.000574823,36.998258483,37.000174534,0.000000000,,
242,9.643214405,37.001686194,36.999477506,36.999119264,37.000816886,37.000548641,36.999596607,0.000000000,,
243,9.683227743,37.001234386,37.000686590,36.999567742,37.000527919,36.999230023,37.000959128,0.000000000,,
244,9.723241080,37.000529525,37.001655244,37.000624781,36.999558609,36.999454487,37.000423760,0.000000000,,
245,9.763254418,37.000621966,36.999313071,37.001116691,37.000003709,36.997263066,36.999288371,0.000000000,,
246,9.803267756,37.000000221,37.000712547,37.001883211,37.000095321,37.000203478,36.998819706,0.000000000,,
247,9.843281094,36.999661438,37.000977178,36.999104405,36.999828984,37.000836932,36.999108093,0.000000000,,
248,9.883294431,36.999995589,37.000005205,37.000535835,36.998504403,37.001913698,37.000588466,0.000000000,,
249,9.923307769,36.999009915,37.000952243,36.999367918,37.000043586,37.001359370,36.999089421,0.000000000,,
250,9.963321107,36.999416326,37.000720902,36.999348831,37.000537055,36.999969421,37.000852518,0.000000000,,
251,10.003334445,36.998290509,37.000329150,36.999704885,37.000744305,37.000122805,37.000593005,0.000000000,,
252,10.043347783,37.001257306,36.999937828,36.999349914,37.001681748,36.998623831,37.000166670,0.956022945,,
253,10.083361120,36.999514267,36.998960804,37.000504572,36.999172962,37.001267029,37.001202163,1.912045889,,
254,10.123374458,37.000561758,37.001618631,36.999460885,36.999719921,37.000696210,36.999278698,2.868068834,,
255,10.163387796,36.998978122,36.998674252,36.999760573,36.998407484,36.999323789,36.999817000,3.824091778,,
256,10.203401134,37.001097248,37.000465860,37.000384338,37.000787330,36.999386075,36.999969144,4.780114723,,
