,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
97,3.840512068,36.998986782,37.000324666,37.002093930,37.000571490,36.999959098,36.999102762,0.000000000,,
98,3.880517402,36.998768816,37.000835815,36.999560104,36.998976523,36.999942716,36.999956918,0.000000000,,
99,3.920522736,37.000130494,37.000995935,36.999734382,37.000449668,36.999234907,36.998966653,0.000000000,,
100,3.960528070,36.998916746,37.000958032,37.001095903,36.999569471,36.999123294,36.999150631,0.000000000,,
101,4.000533404,36.998695318,37.000913084,36.999496746,37.000524232,36.998296616,37.001339328,0.000000000,,
102,4.040538738,37.000212036,36.999899304,36.999785205,36.999684275,37.000521167,37.000595625,0.000000000,,
103,4.080544073,36.998986915,37.002944034,36.999718730,37.000624556,36.998942543,37.001367260,0.000000000,,
104,4.120549407,36.999386750,37.001874860,36.998756104,37.000640882,36.999293479,37.000439231,0.000000000,,
105,4.160554741,37.000959887,37.000924551,37.001151160,36.999061327,37.000338525,36.999601468,0.000000000,,
106,4.200560075,37.001897641,37.000681504,37.001022275,36.999657449,36.999133777,36.998984324,0.000000000,,
107,4.240565409,36.999580681,37.001258307,37.000064386,37.000701106,37.000014764,37.000607570,0.000000000,,
108,4.280570743,37.001113216,36.999044945,37.000909925,36.999763217,37.001352500,36.998555133,0.000000000,,
109,4.320576077,36.999201381,37.000298241,37.000824810,37.001195095,36.999138842,37.001403730,0.000000000,,
110,4.360581411,37.000408428,37.001186582,37.000799525,37.001200677,36.997707889,36.999443368,0.000000000,,
111,4.400586745,37.000340598,37.000735527,37.001591621,36.999412269,36.998377915,36.998485613,0.000000000,,
112,4.440592079,36.998200884,37.000246510,36.999421485,36.999033249,37.001283403,36.999201659,0.000000000,,
113,4.480597413,36.999948164,37.000969566,37.000679749,36.999862772,37.000156495,36.999384875,0.000000000,,
114,4.520602747,36.998689712,36.999751158,36.999469813,36.999029835,36.999772054,36.998815494,0.000000000,,
115,4.560608081,37.000448393,37.001502782,37.002231277,36.999972676,36.999702811,36.999939810,0.000000000,,
116,4.600613415,37.001006097,37.000684040,36.999848822,37.000872892,36.999721418,37.000716117,0.000000000,,
117,4.640618749,37.000969110,37.000812381,36.998972699,37.001119110,36.999096627,36.999905978,0.000000000,,
118,4.680624083,36.999765375,37.000085999,36.998917489,37.000986705,37.001461598,36.999633595,0.000000000,,
119,4.720629417,37.000077335,36.999194199,36.999765986,36.999507348,37.000915383,36.998835378,0.000000000,,
120,4.760634751,37.000857228,36.997364297,37.000201733,37.001369811,36.998462062,36.999780668,0.000000000,,
121,4.800640085,37.001020855,36.999160884,37.000432489,37.001047807,36.999105366,37.002219757,0.000000000,,
122,4.840645419,37.001321884,36.999494912,36.998678755,36.998282462,37.000768817,36.999882569,0.000000000,,
123,4.880650753,37.002374975,36.999839864,36.999360120,36.999947044,37.000259451,36.998626928,0.000000000,,
124,4.920656087,36.999307109,37.000425394,37.002191634,36.999141426,37.000729955,37.000504850,0.000000000,,
125,4.960661422,36.999393681,36.999367884,36.998788535,37.000640976,36.998101176,37.000664127,0.000000000,,
126,5.000666756,37.000018587,36.999402368,37.000892198,37.000363227,36.998710531,36.999414515,0.000000000,,
127,5.040672090,37.001361786,37.001819859,36.999077952,37.000385305,36.998155025,36.999776494,0.000000000,,
128,5.080677424,36.999106344,37.000934611,37.000524599,36.999651675,36.999942126,37.000804509,0.000000000,,
